instrument_type,symbol,scrip_name,scrip_code,isin,isin_reinvestment
Mutual Fund,,Mahindra Manulife Flexi Cap Fund - Regular Plan -IDCW,,INF174V01AR4,INF174V01AQ6
Mutual Fund,,Mahindra Manulife Focused Fund - Direct Plan - IDCW,,INF174V01AI3,INF174V01AH5
Mutual Fund,,Mahindra Manulife Focused Fund - Direct Plan -Growth,,INF174V01AG7,
Mutual Fund,,Mahindra Manulife Focused Fund - Regular Plan - Growth,,INF174V01AD4,
Mutual Fund,,Mahindra Manulife Focused Fund - Regular Plan - IDCW,,INF174V01AF9,INF174V01AE2
Mutual Fund,,Mahindra Manulife Large & Mid Cap Fund - Direct Plan - IDCW,,INF174V01960,INF174V01952
Mutual Fund,,Mahindra Manulife Large & Mid Cap Fund - Direct Plan -Growth,,INF174V01945,
Mutual Fund,,Mahindra Manulife Large & Mid Cap Fund - Regular Plan - Growth,,INF174V01911,
Mutual Fund,,Mahindra Manulife Large & Mid Cap Fund - Regular Plan - IDCW,,INF174V01937,INF174V01929
Mutual Fund,,Mahindra Manulife Large Cap Fund - Direct Plan - IDCW,,INF174V01747,INF174V01739
Mutual Fund,,Mahindra Manulife Large Cap Fund - Direct Plan -Growth,,INF174V01721,
Mutual Fund,,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,,INF174V01697,
Mutual Fund,,Mahindra Manulife Large Cap Fund - Regular Plan - IDCW,,INF174V01713,INF174V01705
Mutual Fund,,Mahindra Manulife Liquid Fund - Direct Plan -Growth,,INF174V01044,
Mutual Fund,,Mahindra Manulife Liquid Fund - Regular Plan - Growth,,INF174V01010,
Mutual Fund,,Mahindra Manulife Low Duration Fund - Direct Plan - Monthly IDCW,,INF174V01309,INF174V01291
Mutual Fund,,Mahindra Manulife Low Duration Fund - Direct Plan -Growth,,INF174V01267,
Mutual Fund,,Mahindra Manulife Low Duration Fund - Regular Plan - Growth,,INF174V01218,
Mutual Fund,,Mahindra Manulife Low Duration Fund - Regular Plan - Monthly IDCW,,INF174V01259,INF174V01242
Mutual Fund,,Mahindra Manulife Manufacturing Fund - Direct Plan - Growth,,INF174V01CC2,
Mutual Fund,,Mahindra Manulife Manufacturing Fund - Direct Plan - IDCW,,INF174V01CD0,INF174V01CE8
Mutual Fund,,Mahindra Manulife Manufacturing Fund - Regular Plan - Growth,,INF174V01BZ5,
Mutual Fund,,Mahindra Manulife Manufacturing Fund - Regular Plan - IDCW,,INF174V01CA6,INF174V01CB4
Mutual Fund,,Mahindra Manulife Mid Cap Fund - Direct Plan - IDCW,,INF174V01523,INF174V01515
Mutual Fund,,Mahindra Manulife Mid Cap Fund - Direct Plan -Growth,,INF174V01507,
Mutual Fund,,Mahindra Manulife Mid Cap Fund - Regular Plan - Growth,,INF174V01473,
Mutual Fund,,Mahindra Manulife Mid Cap Fund- Regular Plan - IDCW,,INF174V01499,INF174V01481
Mutual Fund,,Mahindra Manulife Multi Asset Allocation Fund - Direct Plan - IDCW,,INF174V01BX0,INF174V01BY8
Mutual Fund,,Mahindra Manulife Multi Asset Allocation Fund- Direct Plan - Growth,,INF174V01BW2,
Mutual Fund,,Mahindra Manulife Multi Asset Allocation Fund- Regular Plan - Growth,,INF174V01BT8,
Mutual Fund,,Mahindra Manulife Multi Asset allocation Fund - Regular Plan - IDCW,,INF174V01BU6,INF174V01BV4
Mutual Fund,,Mahindra Manulife Multi Cap Fund - Direct Plan - IDCW,,INF174V01366,INF174V01358
Mutual Fund,,Mahindra Manulife Multi Cap Fund - Direct Plan -Growth,,INF174V01341,
Mutual Fund,,Mahindra Manulife Multi Cap Fund - Regular Plan - Growth,,INF174V01317,
Mutual Fund,,Mahindra Manulife Multi Cap Fund - Regular Plan - IDCW,,INF174V01333,INF174V01325
Mutual Fund,,Mahindra Manulife Overnight Fund - Direct Plan -Growth,,INF174V01838,
Mutual Fund,,Mahindra Manulife Overnight Fund - Regular Plan - Growth,,INF174V01812,
Mutual Fund,,Mahindra Manulife Short Duration Fund - Direct Plan - IDCW,,INF174V01AO1,INF174V01AN3
Mutual Fund,,Mahindra Manulife Short Duration Fund - Direct Plan -Growth,,INF174V01AM5,
Mutual Fund,,Mahindra Manulife Short Duration Fund - Regular Plan - Growth,,INF174V01AJ1,
Mutual Fund,,Mahindra Manulife Short Duration Fund - Regular Plan - IDCW,,INF174V01AL7,INF174V01AK9
Mutual Fund,,Mahindra Manulife Small Cap Fund - Direct Plan - Growth,,INF174V01BK7,
Mutual Fund,,Mahindra Manulife Small Cap Fund - Direct Plan - IDCW,,INF174V01BL5,INF174V01BM3
Mutual Fund,,Mahindra Manulife Small Cap Fund - Regular Plan - Growth,,INF174V01BH3,
Mutual Fund,,Mahindra Manulife Small Cap Fund - Regular Plan - IDCW,,INF174V01BI1,INF174V01BJ9
Mutual Fund,,Mahindra Manulife Ultra Short Duration Fund - Direct Plan -Growth,,INF174V01887,
Mutual Fund,,Mahindra Manulife Ultra Short Duration Fund - Regular Plan - Growth,,INF174V01853,
Mutual Fund,,Mirae Asset Aggressive Hybrid Fund - Direct Plan - Growth,,INF769K01DH9,
Mutual Fund,,Mirae Asset Aggressive Hybrid Fund - Direct Plan - IDCW,,INF769K01DI7,INF769K01DJ5
Mutual Fund,,Mirae Asset Aggressive Hybrid Fund - Regular Plan - Growth,,INF769K01DE6,
Mutual Fund,,Mirae Asset Aggressive Hybrid Fund - Regular Plan - IDCW,,INF769K01DF3,INF769K01DG1
Mutual Fund,,Mirae Asset Arbitrage Fund Direct Growth,,INF769K01FS1,
Mutual Fund,,Mirae Asset Arbitrage Fund Direct IDCW,,INF769K01FR3,INF769K01FT9
Mutual Fund,,Mirae Asset Arbitrage Fund Regular Growth,,INF769K01FP7,
Mutual Fund,,Mirae Asset Arbitrage Fund Regular IDCW,,INF769K01FO0,INF769K01FQ5
Mutual Fund,,Mirae Asset BSE Sensex ETF,,INF769K01KT9,
Mutual Fund,,Mirae Asset Balanced Advantage Fund Direct Plan- Growth,,INF769K01IN6,
Mutual Fund,,Mirae Asset Balanced Advantage Fund Direct Plan- IDCW,,INF769K01IM8,INF769K01IO4
Mutual Fund,,Mirae Asset Balanced Advantage Fund Regular Plan IDCW,,INF769K01IJ4,INF769K01IL0
Mutual Fund,,Mirae Asset Balanced Advantage Fund Regular Plan- Growth,,INF769K01IK2,
Mutual Fund,,Mirae Asset Banking and Financial Services Fund Direct Growth,,INF769K01GX9,
Mutual Fund,,Mirae Asset Banking and Financial Services Fund DirectIDCW,,INF769K01GW1,INF769K01GY7
Mutual Fund,,Mirae Asset Banking and Financial Services Fund Regular Growth,,INF769K01GU5,
Mutual Fund,,Mirae Asset Banking and Financial Services Fund Regular IDCW,,INF769K01GT7,INF769K01GV3
Mutual Fund,,Mirae Asset Banking and PSU Fund - Direct Plan - Growth,,INF769K01FY9,
Mutual Fund,,Mirae Asset Banking and PSU Fund - Direct Plan - IDCW,,INF769K01FX1,INF769K01FZ6
Mutual Fund,,Mirae Asset Banking and PSU Fund - Regular Plan - Growth,,INF769K01FV5,
Mutual Fund,,Mirae Asset Banking and PSU Fund - Regular plan - IDCW,,INF769K01FU7,INF769K01FW3
Mutual Fund,,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund - Direct Plan - Growth,,INF769K01IX5,
Mutual Fund,,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund - Direct Plan - IDCW,,INF769K01IW7,INF769K01IY3
Mutual Fund,,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund - Regular Plan - Growth,,INF769K01IU1,
Mutual Fund,,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund - Regular Plan - IDCW,,INF769K01IT3,INF769K01IV9
Mutual Fund,,Mirae Asset Corporate Bond Fund Direct Growth Plan,,INF769K01HD9,
Mutual Fund,,Mirae Asset Corporate Bond Fund Direct IDCW,,INF769K01HC1,INF769K01HE7
Mutual Fund,,Mirae Asset Corporate Bond Fund Regular Growth,,INF769K01HA5,
Mutual Fund,,Mirae Asset Corporate Bond Fund Regular IDCW,,INF769K01GZ4,INF769K01HB3
Mutual Fund,,Mirae Asset Dynamic Bond Fund -Direct Plan -Growth,,INF769K01DR8,
Mutual Fund,,Mirae Asset Dynamic Bond Fund Direct IDCW,,INF769K01DS6,INF769K01DT4
Mutual Fund,,Mirae Asset Dynamic Bond Fund Regular IDCW,,INF769K01DP2,INF769K01DQ0
Mutual Fund,,Mirae Asset Dynamic Bond Fund-Regular Plan Growth,,INF769K01DO5,
Mutual Fund,,Mirae Asset ELSS Tax Saver Fund - Direct Plan - Growth,,INF769K01DM9,
Mutual Fund,,Mirae Asset ELSS Tax Saver Fund - Direct Plan - IDCW,,INF769K01DN7,
Mutual Fund,,Mirae Asset ELSS Tax Saver Fund - Regular Plan - Growth,,INF769K01DK3,
Mutual Fund,,Mirae Asset ELSS Tax Saver Fund - Regular Plan - IDCW,,INF769K01DL1,
Mutual Fund,,Mirae Asset ESG Sector Leaders ETF,,INF769K01GS9,
Mutual Fund,,Mirae Asset ESG Sector Leaders Fund of Fund Direct Growth,,INF769K01GQ3,
Mutual Fund,,Mirae Asset ESG Sector Leaders Fund of Fund Regular Growth,,INF769K01GN0,
Mutual Fund,,Mirae Asset ESG Sector Leaders Fundof Fund Direct IDCW,,INF769K01GP5,INF769K01GR1
Mutual Fund,,Mirae Asset ESG Sector Leaders Fundof Fund Regular IDCW,,INF769K01GM2,INF769K01GO8
Mutual Fund,,Mirae Asset Equity Allocator Fund of Fund Direct Growth,,INF769K01GE9,
Mutual Fund,,Mirae Asset Equity Allocator Fundof Fund Direct IDCW,,INF769K01GD1,INF769K01GF6
Mutual Fund,,Mirae Asset Equity Allocator Fundof Fund Regular IDCW,,INF769K01GA7,INF769K01GC3
Mutual Fund,,Mirae Asset Equity Savings Fund Direct IDCW,,INF769K01EJ3,INF769K01EM7
Mutual Fund,,Mirae Asset Equity Savings Fund Regular IDCW,,INF769K01EH7,INF769K01EL9
Mutual Fund,,Mirae Asset Equity Savings Fund- Direct Plan- Growth,,INF769K01EK1,
Mutual Fund,,Mirae Asset Equity Savings Fund- Regular Plan- Growth,,INF769K01EI5,
Mutual Fund,,Mirae Asset Equity allocator Fund Of Fund Regular Growth,,INF769K01GB5,
Mutual Fund,,Mirae Asset Flexi Cap Fund - Direct Plan - Growth,,INF769K01JJ2,
Mutual Fund,,Mirae Asset Flexi Cap Fund - Direct Plan -IDCW,,INF769K01JI4,INF769K01JK0
Mutual Fund,,Mirae Asset Flexi Cap Fund - Regular Plan - Growth,,INF769K01JG8,
Mutual Fund,,Mirae Asset Flexi Cap Fund - Regular Plan - IDCW,,INF769K01JF0,INF769K01JH6
Mutual Fund,,Mirae Asset Focused Fund Direct IDCW,,INF769K01ET2,INF769K01EW6
Mutual Fund,,Mirae Asset Focused Fund Direct Plan Growth,,INF769K01EU0,
Mutual Fund,,Mirae Asset Focused Fund Regular IDCW,,INF769K01ER6,INF769K01EV8
Mutual Fund,,Mirae Asset Focused Fund Regular Plan Growth,,INF769K01ES4,
Mutual Fund,,Mirae Asset Global Electric & Autonomous Vehicles ETFs Fund of Fund - Regular Plan - Growth,,INF769K01IP1,
Mutual Fund,,Mirae Asset Global Electric & Autonomous Vehicles ETFs Fund of Fund- Direct Plan - Growth,,INF769K01IQ9,
Mutual Fund,,Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund - Direct Plan- Growth,,INF769K01IS5,
Mutual Fund,,Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund - Regular Plan - Growth,,INF769K01IR7,
Mutual Fund,,Mirae Asset Gold ETF,,INF769K01JP9,
Mutual Fund,,Mirae Asset Great Consumer Fund - Direct Plan - Growth,,INF769K01BL5,
Mutual Fund,,Mirae Asset Great Consumer Fund - Regular Plan - Growth option,,INF769K01135,
Mutual Fund,,Mirae Asset Great Consumer Fund Direct IDCW,,INF769K01BM3,INF769K01BN1
Mutual Fund,,Mirae Asset Great Consumer Fund Regular IDCW,,INF769K01150,INF769K01143
Mutual Fund,,Mirae Asset Hang Seng TECH ETF,,INF769K01HS7,
Mutual Fund,,Mirae Asset Hang Seng TECH ETF Fund of Fund Regular Plan - Growth Option,,INF769K01HT5,
Mutual Fund,,Mirae Asset Healthcare Fund -Regular Growth,,INF769K01EA2,
Mutual Fund,,Mirae Asset Healthcare Fund Direct Growth,,INF769K01ED6,
Mutual Fund,,Mirae Asset Healthcare Fund Direct IDCW,,INF769K01EE4,INF769K01EF1
Mutual Fund,,Mirae Asset Healthcare Fund Regular IDCW,,INF769K01EB0,INF769K01EC8
Mutual Fund,,Mirae Asset Large & Midcap Fund - Direct Plan - Growth,,INF769K01BI1,
Mutual Fund,,Mirae Asset Large & Midcap Fund - Direct Plan - IDCW,,INF769K01BJ9,INF769K01BK7
Mutual Fund,,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,,INF769K01101,
Mutual Fund,,Mirae Asset Large & Midcap Fund - Regular Plan - IDCW,,INF769K01127,INF769K01119
Mutual Fund,,Mirae Asset Large Cap Fund - Direct Plan - Growth,,INF769K01AX2,
Mutual Fund,,Mirae Asset Large Cap Fund - Growth Plan,,INF769K01010,
Mutual Fund,,Mirae Asset Large Cap Fund Direct IDCW,,INF769K01AY0,INF769K01AZ7
Mutual Fund,,Mirae Asset Large Cap Fund Regular IDCW,,INF769K01036,INF769K01028
Mutual Fund,,Mirae Asset Liquid Fund - Direct Plan - Growth,,INF769K01CM1,
Mutual Fund,,Mirae Asset Liquid Fund - Direct Plan -Monthly IDCW,,INF769K01CN9,INF769K01CQ2
Mutual Fund,,Mirae Asset Liquid Fund - Regular Plan - Growth,,INF769K01788,
Mutual Fund,,Mirae Asset Liquid Fund - Regular Plan - Monthly IDCW,,INF769K01838,INF769K01820
Mutual Fund,,Mirae Asset Low Duration Fund - Direct Plan - Growth,,INF769K01BO9,
Mutual Fund,,Mirae Asset Low Duration Fund - Direct Plan - Monthly IDCW,,INF769K01BP6,INF769K01BT8
Mutual Fund,,Mirae Asset Low Duration Fund - Direct Plan - Quarterly IDCW,,INF769K01BQ4,INF769K01BU6
Mutual Fund,,Mirae Asset Low Duration Fund - Regular Plan - Growth,,INF769K01937,
Mutual Fund,,Mirae Asset Low Duration Fund - Regular Plan - Monthly IDCW,,INF769K01960,INF769K01AA0
Mutual Fund,,Mirae Asset Low Duration Fund - Regular Plan - Quarterly IDCW,,INF769K01978,INF769K01AB8
Mutual Fund,,Mirae Asset Midcap Fund - Regular Plan-Growth Option,,INF769K01EY2,
Mutual Fund,,Mirae Asset Midcap Fund Direct IDCW,,INF769K01EZ9,INF769K01FC5
Mutual Fund,,Mirae Asset Midcap Fund Regular IDCW,,INF769K01EX4,INF769K01FB7
Mutual Fund,,Mirae Asset Midcap Fund- Direct Growth Option,,INF769K01FA9,
Mutual Fund,,Mirae Asset Money Market Fund Direct Growth,,INF769K01HN8,
Mutual Fund,,Mirae Asset Money Market Fund Direct IDCW,,INF769K01HM0,INF769K01HO6
Mutual Fund,,Mirae Asset Money Market Fund Regular Growth,,INF769K01HK4,
Mutual Fund,,Mirae Asset Money Market Fund Regular IDCW,,INF769K01HJ6,INF769K01HL2
Mutual Fund,,Mirae Asset Multi Asset Allocation Fund - Direct Plan - Growth,,INF769K01KZ6,
Mutual Fund,,Mirae Asset Multi Asset Allocation Fund - Direct Plan - IDCW,,INF769K01LA7,INF769K01LB5
Mutual Fund,,Mirae Asset Multi Asset Allocation Fund - Regular Plan - Growth,,INF769K01KW3,
Mutual Fund,,Mirae Asset Multi Asset Allocation Fund - Regular Plan - IDCW,,INF769K01KX1,INF769K01KY9
Mutual Fund,,Mirae Asset Multicap Fund - Direct Plan - Growth,,INF769K01KK8,
Mutual Fund,,Mirae Asset Multicap Fund - Direct Plan - IDCW,,INF769K01KL6,INF769K01KM4
Mutual Fund,,Mirae Asset Multicap Fund - Regular Plan - Growth,,INF769K01KH4,
Mutual Fund,,Mirae Asset Multicap Fund - Regular Plan - IDCW,,INF769K01KI2,INF769K01KJ0
Mutual Fund,,Mirae Asset NYSE FANG + ETF,,INF769K01HF4,
Mutual Fund,,Mirae Asset NYSE FANG + ETF Fund of Fund Direct Growth,,INF769K01HH0,
Mutual Fund,,Mirae Asset NYSE FANG + ETF Fund of Fund Regular Growth,,INF769K01HG2,
Mutual Fund,,Mirae Asset Nifty 100 Low Volatility 30 ETF,,INF769K01JU9,
Mutual Fund,,Mirae Asset Nifty 200 Alpha 30 ETF,,INF769K01KU7,
Mutual Fund,,Mirae Asset Nifty 50 ETF (MAN50ETF),,INF769K01EG9,
Mutual Fund,,Mirae Asset Nifty 8-13 yr Gsec ETF,,INF769K01KF8,
Mutual Fund,,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - Growth,,INF769K01JD5,
Mutual Fund,,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - IDCW,,INF769K01JC7,INF769K01JE3
Mutual Fund,,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Regular Plan - Growth,,INF769K01JA1,
Mutual Fund,,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Regular Plan - IDCW,,INF769K01IZ0,INF769K01JB9
Mutual Fund,,Mirae Asset Nifty EV and New Age Automotive ETF,,INF769K01LQ3,
Mutual Fund,,Mirae Asset Nifty Financial Services ETF,,INF769K01HI8,
Mutual Fund,,Mirae Asset Nifty IT ETF,,INF769K01KV5,
Mutual Fund,,Mirae Asset Nifty India Manufacturing ETF,,INF769K01IB1,
Mutual Fund,,Mirae Asset Nifty India Manufacturing ETF FOF - Direct Plan - Growth,,INF769K01HZ2,
Mutual Fund,,Mirae Asset Nifty India Manufacturing ETF FOF - Direct Plan- IDCW,,INF769K01HY5,INF769K01IA3
Mutual Fund,,Mirae Asset Nifty India Manufacturing ETF FOF - Regular Plan - Growth,,INF769K01HW9,
Mutual Fund,,Mirae Asset Nifty India Manufacturing ETF FOF - Regular Plan - IDCW,,INF769K01HV1,INF769K01HX7
Mutual Fund,,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF,,INF769K01LJ8,
Mutual Fund,,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF Fund of Fund - Direct Plan - Growth,,INF769K01LN0,
Mutual Fund,,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF Fund of Fund - Direct Plan - IDCW,,INF769K01LO8,INF769K01LP5
Mutual Fund,,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF Fund of Fund - Regular Plan - Growth,,INF769K01LK6,
Mutual Fund,,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF Fund of Fund - Regular Plan - IDCW,,INF769K01LL4,INF769K01LM2
Mutual Fund,,Mirae Asset Nifty Midcap 150 ETF Regular Growth Option,,INF769K01IC9,
Mutual Fund,,Mirae Asset Nifty Next 50 ETF (MANxt50ETF),,INF769K01FN2,
Mutual Fund,,Mirae Asset Nifty SDL Jun 2027 Index Fund - Direct Plan - IDCW,,INF769K01IG0,INF769K01II6
Mutual Fund,,Mirae Asset Nifty SDL Jun 2027 Index Fund - Regular Plan - Growth,,INF769K01IE5,
Mutual Fund,,Mirae Asset Nifty SDL Jun 2027 Index Fund - Regular Plan - IDCW,,INF769K01ID7,INF769K01IF2
Mutual Fund,,Mirae Asset Nifty SDL Jun 2027 Index Fund -Direct Plan - Growth,,INF769K01IH8,
Mutual Fund,,Mirae Asset Nifty SDL June 2028 Index Fund - Direct Plan - Growth,,INF769K01JZ8,
Mutual Fund,,Mirae Asset Nifty SDL June 2028 Index Fund - Direct Plan - IDCW,,INF769K01JY1,INF769K01KA9
Mutual Fund,,Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW,,INF769K01JV7,INF769K01JX3
Mutual Fund,,Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth,,INF769K01JW5,
Mutual Fund,,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF - Regular Plan - Growth,,INF769K01LC3,
Mutual Fund,,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF Fund of Fund - Direct Plan - Growth,,INF769K01LG4,
Mutual Fund,,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF Fund of Fund - Direct Plan - IDCW,,INF769K01LH2,INF769K01LI0
Mutual Fund,,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF Fund of Fund - Regular Plan - Growth,,INF769K01LD1,
Mutual Fund,,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF Fund of Fund - Regular Plan - IDCW,,INF769K01LE9,INF769K01LF6
Mutual Fund,,Mirae Asset Overnight Fund Direct Monthly IDCW,,INF769K01FF8,INF769K01FI2
Mutual Fund,,Mirae Asset Overnight Fund Direct Plan Growth,,INF769K01FG6,
Mutual Fund,,Mirae Asset Overnight Fund Regular Monthly IDCW,,INF769K01FD3,INF769K01FH4
Mutual Fund,,Mirae Asset Overnight Fund Regular Plan Growth,,INF769K01FE1,
Mutual Fund,,Mirae Asset S&P 500 Top 50 ETF,,INF769K01HP3,
Mutual Fund,,Mirae Asset S&P 500 Top 50 ETF Fund of Fund Direct Growth,,INF769K01HR9,
Mutual Fund,,Mirae Asset S&P 500 Top 50 ETF Fund of Fund Regular Growth,,INF769K01HQ1,
Mutual Fund,,Mirae Asset Short Duration Fund - Direct Plan - Growth,,INF769K01DX6,
Mutual Fund,,Mirae Asset Short Duration Fund - Direct Plan - IDCW,,INF769K01DY4,INF769K01DZ1
Mutual Fund,,Mirae Asset Short Duration Fund - Regular Plan - Growth,,INF769K01DU2,
Mutual Fund,,Mirae Asset Short Duration Fund - Regular Plan - IDCW,,INF769K01DV0,INF769K01DW8
Mutual Fund,,Mirae Asset Silver ETF,,INF769K01KG6,
Mutual Fund,,Mirae Asset Ultra Short Duration Fund Direct Growth,,INF769K01GK6,
Mutual Fund,,Mirae Asset Ultra Short Duration Fund Direct IDCW,,INF769K01GJ8,INF769K01GL4
Mutual Fund,,Mirae Asset Ultra Short Duration Fund Regular Growth,,INF769K01GH2,
Mutual Fund,,Mirae Asset Ultra Short Duration Fund Regular IDCW,,INF769K01GG4,INF769K01GI0
Mutual Fund,,Mirae AssetHang Seng TECH ETF Fund of Fund Direct Plan - Growth Option,,INF769K01HU3,
Mutual Fund,,Motilal Oswal 5 Year G-Sec Fund Of Fund Direct -Growth,,INF247L01AQ1,
Mutual Fund,,Motilal Oswal 5 Year G-Sec Fund Of Fund Regular -Growth,,INF247L01AR9,
Mutual Fund,,Motilal Oswal Asset Allocation FOF- A- Direct Growth,,INF247L01AL2,
Mutual Fund,,Motilal Oswal Asset Allocation FOF- A- Regular Growth,,INF247L01AM0,
Mutual Fund,,Motilal Oswal Asset Allocation FOF- C- Direct Growth,,INF247L01AN8,
Mutual Fund,,Motilal Oswal Asset Allocation FOF- C- Regular Growth,,INF247L01AO6,
Mutual Fund,,Motilal Oswal BSE Enhanced Value ETF,,INF247L01BE5,
Mutual Fund,,Motilal Oswal BSE Enhanced Value Index Fund-Direct plan,,INF247L01BF2,
Mutual Fund,,Motilal Oswal BSE Enhanced Value Index Fund-Regular plan,,INF247L01BG0,
Mutual Fund,,Motilal Oswal BSE Financials ex Bank 30 Index Fund Direct Growth,,INF247L01BC9,
Mutual Fund,,Motilal Oswal BSE Financials ex Bank 30 Index Fund Regular Growth,,INF247L01BD7,
Mutual Fund,,Motilal Oswal BSE Healthcare ETF,,INF247L01BB1,
Mutual Fund,,Motilal Oswal BSE Low Volatility ETF,,INF247L01BA3,
Mutual Fund,,Motilal Oswal BSE Low Volatility Index Fund-Direct plan,,INF247L01AY5,
Mutual Fund,,Motilal Oswal BSE Low Volatility Index Fund-Regular plan,,INF247L01AZ2,
Mutual Fund,,Motilal Oswal BSE Quality ETF,,INF247L01BH8,
Mutual Fund,,Motilal Oswal BSE Quality Index Fund-Direct plan,,INF247L01BI6,
Mutual Fund,,Motilal Oswal BSE Quality Index Fund-Regular plan,,INF247L01BJ4,
Mutual Fund,,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Annual Dividend Payout Option,,INF247L01601,INF247L01627
Mutual Fund,,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,,INF247L01585,
Mutual Fund,,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,,INF247L01650,INF247L01676
Mutual Fund,,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,,INF247L01643,INF247L01668
Mutual Fund,,Motilal Oswal Balanced Advantage Fund Regular - Quarterly IDCW Payout/Reinvestment,,INF247L01593,INF247L01619
Mutual Fund,,Motilal Oswal Balanced Advantage Fund(MOFDYNAMIC) - Direct Plan - Growth Option,,INF247L01635,
Mutual Fund,,Motilal Oswal Developed Market Ex US ETFs Fund of Funds Direct Plan Growth,,INF247L01BT3,
Mutual Fund,,Motilal Oswal Developed Market Ex US ETFs Fund of Funds Regular Plan Growth,,INF247L01BS5,
Mutual Fund,,Motilal Oswal ELSS Tax Saver Fund - Direct Plan - Growth Option,,INF247L01569,
Mutual Fund,,Motilal Oswal ELSS Tax Saver Fund - IDCW Payout,,INF247L01551,
Mutual Fund,,Motilal Oswal ELSS Tax Saver Fund - Regular Plan - Growth Option,,INF247L01544,
Mutual Fund,,Motilal Oswal ELSS Tax Saver Fund Direct - IDCW Payout,,INF247L01577,
Mutual Fund,,Motilal Oswal Flexi Cap Fund Direct - IDCW Payout/Reinvestment,,INF247L01528,INF247L01510
Mutual Fund,,Motilal Oswal Flexi Cap Fund Regular Plan-Growth Option,,INF247L01478,
Mutual Fund,,Motilal Oswal Flexi cap Fund Direct Plan-Growth Option,,INF247L01502,
Mutual Fund,,Motilal Oswal Flexi cap Fund Regular - IDCW Payout/Reinvestment,,INF247L01494,INF247L01486
Mutual Fund,,Motilal Oswal Focused 25 Fund (MOF25)- Direct Plan Growth Option,,INF247L01189,
Mutual Fund,,Motilal Oswal Focused 25 Fund (MOF25)- Regular Plan Growth Option,,INF247L01155,
Mutual Fund,,Motilal Oswal Focused 25 Fund Direct - IDCW Payout/Reinvestment,,INF247L01205,INF247L01197
Mutual Fund,,Motilal Oswal Focused 25 Fund Regular - IDCW Payout/Reinvestment,,INF247L01171,INF247L01163
Mutual Fund,,Motilal Oswal Gold and Silver ETFs Fund of Funds(Direct Plan),,INF247L01BM8,
Mutual Fund,,Motilal Oswal Gold and Silver ETFs Fund of Funds(Regular Plan),,INF247L01BN6,
