Security Code,Security Id,Security Name,ISIN No,Instrument
543149,08BPB,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - BONUS PLAN(Issue Price: 0.01),INF204KB15S8,Equity
543150,08GPG,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - GROWTH PLAN(Issue Price: 0.01),INF204KB16S6,Equity
543151,08ABB,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT BONUS PLAN(Issue Price: 0.01),INF204KB17R6,Equity
543152,08QPD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),INF204KB17S4,Equity
543153,08AGG,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT GROWTH PLAN(Issue Price: 0.01),INF204KB18R4,Equity
543154,08QPR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),INF204KB18S2,Equity
543155,08AQD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),INF204KB19R2,Equity
543156,08DPD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),INF204KB19S0,Equity
543168,08AQR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),INF204KB10S9,Equity
543169,08DPR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),INF204KB10T7,Equity
543170,08ADD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),INF204KB11S7,Equity
543171,ROJL,RO Jewels Ltd,INE0BDU01028,Equity
543172,COSPOWER,Cospower Engineering Ltd,INE0CQB01010,Equity
543173,11DPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND REINVESTMENT,INF204KB14U7,Equity
543174,11GPG,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2GROWTH PLAN GROWTH OPTIONGROWTH,INF204KB10U5,Equity
543175,11MPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,INF204KB15U4,Equity
543176,11MPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANREINVESTMENT,INF204KB16U2,Equity
543177,11QPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,INF204KB11U3,Equity
543178,11QPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANREINVESTMENT,INF204KB12U1,Equity
543179,11ADD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND PAYOUT,INF204KB16T4,Equity
543180,11ADR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND REINVESTMENT,INF204KB17T2,Equity
543181,11AGG,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT GROWTH PLAN GROWTH OPTIONGROWTH,INF204KB13T1,Equity
543182,11AMD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,INF204KB18T0,Equity
543183,11AMR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANREINVESTMENT,INF204KB19T8,Equity
543184,11AQD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,INF204KB14T9,Equity
543185,11AQR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANREINVESTMENT,INF204KB15T6,Equity
543186,11DPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND PAYOUT,INF204KB13U9,Equity
543187,POWERINDIA,Hitachi Energy India Ltd,INE07Y701011,Equity
543193,DJML,DJ Mediaprint & Logistics Ltd,INE0B1K01014,Equity
543207,NATURAL,Natural Biocon (India) Ltd,INE06MM01016,Equity
543208,REGIS,Regis Industries Ltd,INE745R01016,Equity
543209,BILLWIN,Billwin Industries Ltd,INE0CRS01012,Equity
543210,AARTISURF,Aarti Surfactants Ltd,INE09EO01013,Equity
543211,BONLON,Bonlon Industries Ltd,INE0B9A01018,Equity
543212,BOROLTD,Borosil Ltd,INE02PY01013,Equity
543213,ROSSARI,Rossari Biotech Ltd,INE02A801020,Equity
543214,NDRAUTO,NDR Auto Components Ltd,INE07OG01012,Equity
543218,SBGLP,Suratwwala Business Group Ltd,INE05ST01028,Equity
543219,ALPL30IETF,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,INF109KC17V7,Equity
543220,MAXHEALTH,Max Healthcare Institute Ltd,INE027H01010,Equity
543221,ITIETF,ICICI Prudential Nifty IT ETF,INF109KC16I6,Equity
543223,MAXIND,Max India Ltd,INE0CG601016,Equity
543224,HDFCNIFBAN,HDFC Nifty Banking ETF,INF179KC1HY0,Equity
543226,UTIBANKETF,UTI NIFTY BANK ETF,INF789F1AUV1,Equity
543227,HAPPSTMNDS,Happiest Minds Technologies Ltd,INE419U01012,Equity
543228,ROUTE,Route Mobile Ltd,INE450U01017,Equity
543229,SAMRATFORG,Samrat Forgings Ltd,INE412J01010,Equity
543230,ADVAIT,Advait Infratech Ltd,INE0ALI01010,Equity
543231,ADL,Archidply Decor Ltd,INE0CHO01012,Equity
543232,CAMS,Computer Age Management Services Ltd,INE596I01012,Equity
543233,CHEMCON,Chemcon Speciality Chemicals Ltd,INE03YM01018,Equity
543234,SECMARK,SecMark Consultancy Ltd,INE0BTM01013,Equity
543235,ANGELONE,Angel One Ltd,INE732I01013,Equity
543236,ATAM,Atam Valves Ltd,INE09KD01013,Equity
543237,MAZDOCK,Mazagon Dock Shipbuilders Ltd,INE249Z01012,Equity
543238,UTIAMC,UTI Asset Management Company Ltd,INE094J01016,Equity
543239,GMPL,G M Polyplast Ltd,INE0E2801015,Equity
543240,LIKHITHA,Likhitha Infrastructure Ltd,INE060901027,Equity
543241,VGIL,Veer Global Infraconstruction Ltd,INE244W01010,Equity
543242,HEMIPROP,Hemisphere Properties India Ltd,INE0AJG01018,Equity
543243,EQUITASBNK,Equitas Small Finance Bank Ltd,INE063P01018,Equity
543244,SHINEFASH,Shine Fashions (India) Ltd,INE0BLY01023,Equity
543245,GLAND,Gland Pharma Ltd,INE068V01023,Equity
543246,ESG,Mirae Asset Nifty 100 ESG Sector Leaders ETF,INF769K01GS9,Equity
543248,RBA,Restaurant Brands Asia Ltd,INE07T201019,Equity
543249,TARC,Tarc Ltd,INE0EK901012,Equity
543251,RVHL,Ravinder Heights Ltd,INE09E501017,Equity
543252,FAIRCHEMOR,Fairchem Organics Ltd,INE0DNW01011,Equity
543253,BECTORFOOD,Mrs. Bectors Food Specialities Ltd,INE495P01012,Equity
543254,AWHCL,Antony Waste Handling Cell Ltd,INE01BK01022,Equity
543255,INFRABEES,Nippon India ETF Nifty Infrastructure BeES,INF732E01268,Equity
543256,RFLL,Rita Finance and Leasing Ltd,INE018S01016,Equity
543257,IRFC,Indian Railway Finance Corporation Ltd,INE053F01010,Equity
543258,INDIGOPNTS,Indigo Paints Ltd,INE09VQ01012,Equity
543259,HOMEFIRST,Home First Finance Company India Ltd,INE481N01025,Equity
543260,STOVEKRAFT,Stove Kraft Ltd,INE00IN01015,Equity
543262,MRP,MRP Agro Ltd,INE0D7801012,Equity
543263,SMCGLOBAL,SMC Global Securities Ltd,INE103C01036,Equity
543264,NURECA,Nureca Ltd,INE0DSF01015,Equity
543265,RAILTEL,RailTel Corporation of India Ltd,INE0DD101019,Equity
543266,HERANBA,Heranba Industries Ltd,INE694N01015,Equity
543267,DAVANGERE,Davangere Sugar Company Ltd,INE179G01029,Equity
543268,DRCSYSTEMS,DRC Systems India Ltd,INE03RS01027,Equity
543270,MTARTECH,MTAR Technologies Ltd,INE864I01014,Equity
543271,JUBLINGREA,Jubilant Ingrevia Ltd,INE0BY001018,Equity
543272,EASEMYTRIP,Easy Trip Planners Ltd,INE07O001026,Equity
543273,KMEW,Knowledge Marine & Engineering Works Ltd,INE0CJD01011,Equity
543274,SUUMAYA,Suumaya Corporation Ltd,INE0EMB01015,Equity
543275,ANURAS,Anupam Rasayan India Ltd,INE930P01018,Equity
543276,CRAFTSMAN,Craftsman Automation Ltd,INE00LO01017,Equity
543277,LXCHEM,Laxmi Organic Industries Ltd,INE576O01020,Equity
543278,KALYANKJIL,Kalyan Jewellers India Ltd,INE303R01014,Equity
543279,SURYODAY,Suryoday Small Finance Bank Ltd,INE428Q01011,Equity
543280,NAZARA,Nazara Technologies Ltd,INE418L01021,Equity
543281,SUVIDHAA,Suvidhaa Infoserve Ltd,INE018401013,Equity
543283,BARBEQUE,Barbeque-Nation Hospitality Ltd,INE382M01027,Equity
543284,EKI,EKI Energy Services Ltd,INE0CPR01018,Equity
543285,RCAN,Rajeshwari Cans Ltd,INE0CQ101015,Equity
543286,JETMALL,Jetmall Spices and Masala Ltd,INE0D9X01018,Equity
543287,LODHA,Macrotech Developers Ltd,INE670K01029,Equity
543288,DEEPINDS,Deep Industries Ltd,INE0FHS01024,Equity
543291,MAFANG,Mirae Asset NYSE FANG+ ETF,INF769K01HF4,Equity
543292,HEALTHIETF,ICICI Prudential Nifty Healthcare ETF,INF109KC1Q72,Equity
543297,IWEL,Inox Wind Energy Ltd,INE0FLR01028,Equity
543298,VINEETLAB,Vineet Laboratories Ltd,INE505Y01010,Equity
543299,SHYAMMETL,Shyam Metalics and Energy Ltd,INE810G01011,Equity
543300,SONACOMS,Sona BLW Precision Forgings Ltd,INE073K01018,Equity
543305,NAVODAYENT,Navoday Enterprises Ltd,INE0DB001013,Equity
543306,DODLA,Dodla Dairy Ltd,INE021O01019,Equity
543308,KIMS,Krishna Institute of Medical Sciences Ltd,INE967H01017,Equity
543309,ADESHWAR,Adeshwar Meditex Ltd,INE0H8J01015,Equity
543310,TIMESGREEN,Times Green Energy (India) Ltd,INE0B6101012,Equity
543311,IPL,India Pesticides Ltd,INE0D6701023,Equity
543312,FOCUS,Focus Business Solution Ltd,INE0DXR01010,Equity
543317,GRINFRA,G R Infraprojects Ltd,INE201P01022,Equity
543318,CLEAN,Clean Science and Technology Ltd,INE227W01023,Equity
543319,AAPLUSTRAD,AA Plus Tradelink Ltd,INE0C5901014,Equity
543320,ZOMATO,Zomato Ltd,INE758T01015,Equity
543321,TATVA,Tatva Chintan Pharma Chem Ltd,INE0GK401011,Equity
543322,GLS,Glenmark Life Sciences Ltd,INE03Q201024,Equity
543323,BFSI,Mirae Asset Nifty Financial Services ETF,INF769K01HI8,Equity
543324,GCSL,Gretex Corporate Services Ltd,INE199P01028,Equity
543325,ROLEXRINGS,Rolex Rings Ltd,INE645S01016,Equity
543326,FMCGIETF,ICICI Prudential Nifty FMCG ETF,INF109KC19V3,Equity
543327,EXXARO,Exxaro Tiles Ltd,INE0GFE01018,Equity
543328,KRSNAA,Krsnaa Diagnostics Ltd,INE08LI01020,Equity
543329,WINDLAS,Windlas Biotech Ltd,INE0H5O01029,Equity
543330,DEVYANI,Devyani International Ltd,INE872J01023,Equity
543331,MOL,Meghmani Organics Ltd,INE0CT101020,Equity
543332,EPIGRAL,Epigral Ltd,INE071N01016,Equity
543333,CARTRADE,CarTrade Tech Ltd,INE290S01011,Equity
543334,NUVOCO,Nuvoco Vistas Corporation Ltd,INE118D01016,Equity
543335,APTUS,Aptus Value Housing Finance India Ltd,INE852O01025,Equity
543336,CHEMPLASTS,Chemplast Sanmar Ltd,INE488A01050,Equity
543341,SHARPLINE,Sharpline Broadcast Ltd,INE647W01014,Equity
543346,AASHKA,Aashka Hospitals Ltd,INE0EAX01014,Equity
543347,AXISTECETF,Axis NIFTY IT ETF,INF846K01Y96,Equity
543348,AXISHCETF,Axis NIFTY Healthcare ETF,INF846K01Z12,Equity
543349,AMIORG,Ami Organics Ltd,INE00FF01017,Equity
543350,VIJAYA,Vijaya Diagnostic Centre Ltd,INE043W01024,Equity
543352,POBS,PlatinumOne Business Services Ltd,INE0DTJ01015,Equity
543357,AXISCETF,Axis NIFTY India Consumption ETF,INF846K016C7,Equity
543358,SANSERA,Sansera Engineering Ltd,INE953O01021,Equity
543363,PREVEST,Prevest Denpro Ltd,INE0GAO01018,Equity
543364,MARKOLINES,Markolines Pavement Technologies Ltd,INE0FW001016,Equity
543365,MASPTOP50,Mirae Asset S&P 500 Top 50 ETF,INF769K01HP3,Equity
543366,SBLI,SBL Infratech Ltd,INE0DLM01024,Equity
543367,PARAS,Paras Defence and Space Technologies Ltd,INE045601015,Equity
543372,GETALONG,Getalong Enterprise Ltd,INE0H1201012,Equity
543373,SVRL,Shri Venkatesh Refineries Ltd,INE0HLJ01013,Equity
543374,ABSLAMC,Aditya Birla Sun Life AMC Ltd,INE404A01024,Equity
543375,PROMAX,Promax Power Ltd,INE0I2F01015,Equity
543376,SAMOR,Samor Reality Ltd,INE0GD201014,Equity
543377,ADISHAKTI,Adishakti Loha and Ispat Ltd,INE0CWK01019,Equity
543383,CONSUMIETF,ICICI Prudential Nifty India Consumption ETF,INF109KC1V42,Equity
543384,NYKAA,FSN E-Commerce Ventures Ltd,INE388Y01029,Equity
543386,FINOPB,Fino Payments Bank Ltd,INE02NC01014,Equity
543387,SJS,S.J.S. Enterprises Ltd,INE284S01014,Equity
543388,EQUAL50ADD,DSP Nifty 50 Equal Weight ETF,INF740KA1QK2,Equity
543389,SIGACHI,Sigachi Industries Ltd,INE0D0K01022,Equity
543390,POLICYBZR,PB Fintech Ltd,INE417T01026,Equity
543391,SGFRL,Suyog Gurbaxani Funicular Ropeways Ltd,INE07GA01011,Equity
543396,PAYTM,One 97 Communications Ltd,INE982J01020,Equity
543397,SAPPHIRE,Sapphire Foods India Ltd,INE806T01012,Equity
543398,LATENTVIEW,Latent View Analytics Ltd,INE0I7C01011,Equity
543399,TARSONS,Tarsons Products Ltd,INE144Z01023,Equity
543400,OMNIPOTENT,Omnipotent Industries Ltd,INE0JFE01012,Equity
543401,GOCOLORS,Go Fashion (India) Ltd,INE0BJS01011,Equity
543410,DMR,DMR Hydroengineering & Infrastructures Ltd,INE07L501010,Equity
543411,HITECH,Hi-Tech Pipes Ltd,INE106T01025,Equity
543412,STARHEALTH,Star Health and Allied Insurance Company Ltd,INE575P01011,Equity
543413,TEGA,Tega Industries Ltd,INE011K01018,Equity
543414,MAHKTECH,Mirae Asset Hang Seng TECH ETF,INF769K01HS7,Equity
543415,ANANDRATHI,Anand Rathi Wealth Ltd,INE463V01026,Equity
543416,ZODIAC,Zodiac Energy Ltd,INE761Y01019,Equity
543417,RATEGAIN,RateGain Travel Technologies Ltd,INE0CLI01024,Equity
543419,SHRIRAMPPS,Shriram Properties Ltd,INE217L01019,Equity
543420,JETFREIGHT,Jet Freight Logistics Ltd,INE982V01025,Equity
543425,MAPMYINDIA,C.E. Info Systems Ltd,INE0BV301023,Equity
543426,METROBRAND,Metro Brands Ltd,INE317I01021,Equity
543427,MEDPLUS,Medplus Health Services Ltd,INE804L01022,Equity
543428,DATAPATTNS,Data Patterns (India) Ltd,INE0IX101010,Equity
543433,HPAL,HP Adhesives Ltd,INE0GSL01024,Equity
543434,SUPRIYA,Supriya Lifescience Ltd,INE07RO01027,Equity
543435,CLARA,Clara Industries Ltd,INE0JJS01014,Equity
543437,MONQ50,Motilal Oswal Nasdaq Q 50 ETF,INF247L01AU3,Equity
543438,MIDQ50ADD,DSP Nifty Midcap 150 Quality 50 ETF,INF740KA1QL0,Equity
543439,BRANDBUCKT,Brandbucket Media & Technology Ltd,INE0ILD01014,Equity
543440,NIFTY50ADD,DSP Nifty 50 ETF,INF740KA1CL0,Equity
543441,CMSINFO,CMS Info Systems Ltd,INE925R01014,Equity
543442,BCONCEPTS,Brand Concepts Ltd,INE977Y01011,Equity
543444,FABINO,Fabino Life Sciences Ltd,INE0DRT01018,Equity
543449,WEL,Wonder Electricals Ltd,INE02WG01016,Equity
543450,AUTOIETF,ICICI Prudential Nifty Auto ETF,INF109KC10V2,Equity
543451,AGSTRA,AGS Transact Technologies Ltd,INE583L01014,Equity
543453,ALKOSIGN,Alkosign Ltd,INE0KA601012,Equity
543454,MAKEINDIA,Mirae Asset Nifty India Manufacturing ETF,INF769K01IB1,Equity
543458,AWL,Adani Wilmar Ltd,INE699H01024,Equity
543460,QRIL,Quality RO Industries Ltd,INE0KAF01018,Equity
543461,SSTL,Safa Systems & Technologies Ltd,INE0JNA01014,Equity
543462,DEVIT,Dev Information Technology Ltd,INE060X01026,Equity
543463,MANYAVAR,Vedant Fashions Ltd,INE825V01034,Equity
543464,SPITZE,Maruti Interior Products Ltd,INE0JSJ01014,Equity
543465,MOMOMENTUM,Motilal Oswal Nifty 200 Momentum 30 ETF,INF247L01BK2,Equity
543470,SOFTTECH,Softtech Engineers Ltd,INE728Z01015,Equity
543472,TECH,Aditya Birla Sunlife Nifty IT ETF,INF209KB11D8,Equity
543473,HEALTHY,Aditya Birla Sun Life Nifty Healthcare ETF,INF209KB10C2,Equity
543474,BSLNIFTY,Aditya Birla Sun Life Nifty 50 ETF,INF209KB19D1,Equity
543475,EKENNIS,Ekennis Software Service Ltd,INE0KCM01010,Equity
543481,MIDCAPETF,Mirae Asset Nifty Midcap 150 ETF,INF769K01IC9,Equity
543482,EUREKAFORBE,Eureka Forbes Ltd,INE0KCE01017,Equity
543489,GATEWAY,Gateway Distriparks Ltd,INE079J01017,Equity
543490,GMRP&UI,GMR Power and Urban Infra Ltd,INE0CU601026,Equity
543497,BCCL,Bhatia Colour Chem Ltd,INE0KQ001017,Equity
543498,MSUMI,Motherson Sumi Wiring India Ltd,INE0FS801015,Equity
543499,ACHYUT,Achyut Healthcare Ltd,INE0K1401012,Equity
543500,EVOQ,Evoq Remedies Ltd,INE0JVD01011,Equity
543501,MOLOWVOL,Motilal Oswal S&P BSE Low Volatility ETF,INF247L01BL0,Equity
543512,AVROIND,Avro India Ltd,INE652Z01017,Equity
543513,UMAEXPORTS,Uma Exports Ltd,INE0GIU01018,Equity
543514,VERANDA,Veranda Learning Solutions Ltd,INE0IQ001011,Equity
543515,SEML,Sunrise Efficient Marketing Ltd,INE0KPY01017,Equity
543516,DHYAANITR,Dhyaani Tradeventtures Ltd,INE0K5F01014,Equity
543517,HARIOMPIPE,Hariom Pipe Industries Ltd,INE00EV01017,Equity
543518,EIGHTY,Eighty Jewellers Ltd,INE0KSN01014,Equity
543519,SFSL,Shashwat Furnishing Solutions Ltd,INE0JMN01019,Equity
543520,GLHRL,Global Longlife Hospital and Research Ltd,INE0J2K01014,Equity
543521,FONE4,Fone4 Communications (India) Ltd,INE0L3H01014,Equity
543522,NVENTURES,Nanavati Ventures Ltd,INE0E5R01017,Equity
543523,CAMPUS,Campus Activewear Ltd,INE278Y01022,Equity
543524,RAINBOW,Rainbow Children's Medicare Ltd,INE961O01016,Equity
543525,SILVERTUC,Silver Touch Technologies Ltd,INE625X01018,Equity
543526,LICI,Life Insurance Corporation of India,INE0J1Y01017,Equity
543527,PRUDENT,Prudent Corporate Advisory Services Ltd,INE00F201020,Equity
543528,VENUSPIPES,Venus Pipes & Tubes Ltd,INE0JA001018,Equity
543529,DELHIVERY,Delhivery Ltd,INE148O01028,Equity
543530,PARADEEP,Paradeep Phosphates Ltd,INE088F01024,Equity
543531,TIERRA,Tierra Agrotech Ltd,INE05CY01014,Equity
543532,ETHOSLTD,Ethos Ltd,INE04TZ01018,Equity
543533,EMUDHRA,eMudhra Ltd,INE01QM01018,Equity
543534,AETHER,Aether Industries Ltd,INE0BWX01014,Equity
543535,WEWIN,We Win Ltd,INE082W01014,Equity
543536,SILVERPRL,Silver Pearl Hospitality & Luxury Spaces Ltd,INE0KXN01014,Equity
543537,SCARNOSE,Scarnose International Ltd,INE0IXR01019,Equity
543538,GOEL,Goel Food Products Ltd,INE0K6L01010,Equity
543539,MODIS,Modis Navnirman Ltd,INE0L0L01012,Equity
543540,PGCRL,Pearl Green Clubs and Resorts Ltd,INE0GTX01019,Equity
543541,SAILANI,Sailani Tours N Travels Ltd,INE0KHQ01010,Equity
543542,KESAR,Kesar India Ltd,INE0L1C01019,Equity
543543,BRRL,B-Right Realestate Ltd,INE0IZQ01016,Equity
543544,JAYANT,Jayant Infratech Ltd,INE0KR801019,Equity
543545,VEERKRUPA,Veerkrupa Jewellers Ltd,INE0ID001024,Equity
543546,HEALTHYLIFE,Healthy Life Agritec Ltd,INE0L3501015,Equity
543547,DDEVPLASTIK,Ddev Plastiks Industries Ltd,INE0HR601026,Equity
543563,MOHEALTH,Motilal Oswal S&P BSE Healthcare ETF,INF247L01BB1,Equity
543568,MOM30IETF,ICICI Prudential Nifty 200 Momentum 30 ETF,INF109KC17C7,Equity
543569,HDFCNIF100,HDFC NIFTY 100 ETF,INF179KC1HR4,Equity
543570,HDFCNEXT50,HDFC Mutual Fund,INF179KC1HS2,Equity
543571,INFRAIETF,ICICI Prudential Nifty Infrastructure ETF,INF109KC16E5,Equity
543573,SYRMA,Syrma SGS Technology Ltd,INE0DYJ01015,Equity
543574,NIFTYQLITY,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,INF209KB15K4,Equity
543575,MOMENTUM,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,INF209KB14K7,Equity
543576,MOVALUE,Motilal Oswal S&P BSE Enhanced Value ETF,INF247L01BE5,Equity
543577,MOQUALITY,Motilal Oswal S&P BSE Quality ETF,INF247L01BH8,Equity
543578,OLATECH,Olatech Solutions Ltd,INE0M3901015,Equity
543579,NATURO,Naturo Indiabull Ltd,INE0JNB01012,Equity
543590,RHETAN,Rhetan TMT Ltd,INE0KKN01029,Equity
543591,DREAMFOLKS,Dreamfolks Services Ltd,INE0JS101016,Equity
543593,DBOL,Dhampur Bio Organics Ltd,INE0I3401014,Equity
543594,DPL,Dipna Pharmachem Ltd,INE0MC401013,Equity
543595,EPBIO,EP Biocomposites Ltd,INE0D2I01014,Equity
543596,TMB,Tamilnad Mercantile Bank Ltd,INE668A01016,Equity
543597,VOEPL,Virtuoso Optoelectronics Ltd,INE0I0T01010,Equity
543598,SISL,Shantidoot Infra Services Ltd,INE0LU301014,Equity
543599,KSOLVES,Ksolves India Ltd,INE0D6I01015,Equity
543600,HARSHA,Harsha Engineers International Ltd,INE0JUS01029,Equity
543605,HDFCQUAL,HDFC NIFTY100 Quality 30 ETF,INF179KC1DL6,Equity
543606,CONTAINE,Containe Technologies Ltd,INE0M8901010,Equity
543607,HDFCGROWTH,HDFC NIFTY Growth Sectors 15 ETF,INF179KC1DJ0,Equity
543608,HDFCVALUE,HDFC NIFTY50 Value 20 ETF,INF179KC1DK8,Equity
543613,MAFIA,Mafia Trends Ltd,INE0KQQ01011,Equity
543614,TIPSFILMS,Tips Films Ltd,INE0LQS01015,Equity
543615,SRSOLTD,Silicon Rental Solutions Ltd,INE0MNV01014,Equity
543616,TLL,Trident Lifeline Ltd,INE0MKA01014,Equity
543617,REETECH,Reetech International Cargo and Courier Ltd,INE0MKO01015,Equity
543618,CARGOTRANS,Cargotrans Maritime Ltd,INE0M4L01013,Equity
543619,CNCRD,Concord Control Systems Ltd,INE0N0J01014,Equity
543620,INA,Insolation Energy Ltd,INE0LGX01016,Equity
543621,CARGOSOL,Cargosol Logistics Ltd,INE0KZM01011,Equity
543622,STML,Steelman Telecom Ltd,INE0MSK01016,Equity
543623,VEDANTASSET,Vedant Asset Ltd,INE0NC801013,Equity
543624,MAAGHADV,Maagh Advertising and Marketing Services Ltd,INE0KY201021,Equity
543625,SECURCRED,SecUR Credentials Ltd,INE195Y01010,Equity
543626,EMIL,Electronics Mart India Ltd,INE02YR01019,Equity
543627,HDFCLOWVOL,HDFC NIFTY100 Low Volatility 30 ETF,INF179KC1HU8,Equity
543628,HDFCMOMENT,HDFC NIFTY200 Momentum 30 ETF,INF179KC1HV6,Equity
543635,PPLPHARMA,Piramal Pharma Ltd,INE0DK501011,Equity
543636,DCI,Dc Infotech and Communication Ltd,INE0A1101019,Equity
543637,PACE,Pace E-Commerce Ventures Ltd,INE0N1L01018,Equity
543638,TRACXN,Tracxn Technologies Ltd,INE0HMF01019,Equity
543643,NARMADA,Narmada Agrobase Ltd,INE117Z01011,Equity
543644,INFOBEAN,Infobeans Technologies Ltd,INE344S01016,Equity
543645,HPIL,Hindprakash Industries Ltd,INE05X901010,Equity
543650,DCXINDIA,DCX Systems Ltd,INE0KL801015,Equity
543651,DAPS,DAPS Advertising Ltd,INE975Z01012,Equity
543652,FUSION,Fusion Micro Finance Ltd,INE139R01012,Equity
543653,BIKAJI,Bikaji Foods International Ltd,INE00E101023,Equity
543654,MEDANTA,Global Health Ltd,INE474Q01031,Equity
543656,TECHNOPACK,Technopack Polymers Ltd,INE0MXP01015,Equity
543657,ACI,Archean Chemical Industries Ltd,INE128X01021,Equity
543663,FIVESTAR,Five-Star Business Finance Ltd,INE128S01021,Equity
543664,KAYNES,Kaynes Technology India Ltd,INE918Z01012,Equity
543665,HDFCNIFIT,HDFC NIFTY IT ETF,INF179KC1IA8,Equity
543666,HDFCPVTBAN,HDFC NIFTY Private Bank ETF,INF179KC1HZ7,Equity
543667,INOXGREEN,Inox Green Energy Services Ltd,INE510W01014,Equity
543668,BBTCL,B&B Triplewall Containers Ltd,INE01EE01011,Equity
543669,RUSTOMJEE,Keystone Realtors Ltd,INE263M01029,Equity
543670,VINNY,Vinny Overseas Ltd,INE01KI01027,Equity
543671,AAATECH,AAA Technologies Ltd,INE0D0U01013,Equity
543677,FINIETF,ICICI Prudential Nifty Financial Services Ex-Bank ETF,INF109KC17L8,Equity
543678,AMBOAGRI,Ambo Agritec Ltd,INE0N6V01016,Equity
543686,SIRCA,Sirca Paints India Ltd,INE792Z01011,Equity
543687,DHARMAJ,Dharmaj Crop Guard Ltd,INE00OQ01016,Equity
543688,SARVESHWAR,Sarveshwar Foods Ltd,INE324X01026,Equity
543689,UNIPARTS,Uniparts India Ltd,INE244O01017,Equity
543709,GARGI,PNGS Gargi Fashion Jewellery Ltd,INE0NT601018,Equity
543710,COMMOIETF,ICICI Prudential Nifty Commodities ETF,INF109KC19O8,Equity
543711,SULA,Sula Vineyards Ltd,INE142Q01026,Equity
543712,AHL,Abans Holdings Ltd,INE00ZE01026,Equity
543713,DRONACHRYA,Droneacharya Aerial Innovations Ltd,INE0MQD01015,Equity
543714,LANDMARK,Landmark Cars Ltd,INE559R01029,Equity
543715,IEL,Indiabulls Enterprises Ltd,INE059901020,Equity
543720,KFINTECH,KFin Technologies Ltd,INE138Y01010,Equity
543725,ELIN,Elin Electronics Ltd,INE050401020,Equity
543732,RADIANTCMS,Radiant Cash Management Services Ltd,INE855R01021,Equity
543737,AVEER,Aveer Foods Ltd,INE09BN01011,Equity
