date,segment,exchange,symbol,scrip_name,holding_quantity,avg_price,holding_amount,open_price,open_amount,high_price,high_amount,low_price,low_amount,close_price,close_amount
2024-08-01,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,54.14,2154.77,54.14,2154.77,54.14,2154.77,54.14,2154.77
2024-08-01,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,477.94,2165.07,477.94,2165.07,477.94,2165.07,477.94,2165.07
2024-08-02,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,968.61,2905.83,972.34,2917.02,959.55,2878.65,962.29,2886.87
2024-08-02,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1813.3,3626.6,1869.9,3739.8,1795.6,3591.2,1819.04,3638.08
2024-08-02,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,53.74,3138.95,53.74,3138.95,53.74,3138.95,53.74,3138.95
2024-08-02,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,474.32,3149.48,474.32,3149.48,474.32,3149.48,474.32,3149.48
2024-08-03,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,968.61,2905.83,972.34,2917.02,959.55,2878.65,962.29,2886.87
2024-08-03,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1813.3,3626.6,1869.9,3739.8,1795.6,3591.2,1819.04,3638.08
2024-08-03,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,53.74,3138.95,53.74,3138.95,53.74,3138.95,53.74,3138.95
2024-08-03,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,474.32,3149.48,474.32,3149.48,474.32,3149.48,474.32,3149.48
2024-08-04,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,968.61,2905.83,972.34,2917.02,959.55,2878.65,962.29,2886.87
2024-08-04,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1813.3,3626.6,1869.9,3739.8,1795.6,3591.2,1819.04,3638.08
2024-08-04,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,53.74,3138.95,53.74,3138.95,53.74,3138.95,53.74,3138.95
2024-08-04,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,474.32,3149.48,474.32,3149.48,474.32,3149.48,474.32,3149.48
2024-08-05,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,940.98,2822.94,949.94,2849.82,917.23,2751.69,921.56,2764.68
2024-08-05,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1764.79,3529.58,1780.09,3560.18,1707.39,3414.78,1721.0,3442.0
2024-08-05,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,52.08,3041.99,52.08,3041.99,52.08,3041.99,52.08,3041.99
2024-08-05,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,461.48,3064.23,461.48,3064.23,461.48,3064.23,461.48,3064.23
2024-08-06,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,921.56,2764.68,942.72,2828.16,912.0,2736.0,915.24,2745.72
2024-08-06,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1755.01,3510.02,1790.12,3580.24,1680.46,3360.92,1687.39,3374.78
2024-08-06,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,51.86,3029.14,51.86,3029.14,51.86,3029.14,51.86,3029.14
2024-08-06,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,458.94,3047.36,458.94,3047.36,458.94,3047.36,458.94,3047.36
2024-08-07,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,923.9,2771.7,930.12,2790.36,917.38,2752.14,926.89,2780.67
2024-08-07,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1725.34,3450.68,1745.29,3490.58,1695.42,3390.84,1734.57,3469.14
2024-08-07,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,52.67,3076.45,52.67,3076.45,52.67,3076.45,52.67,3076.45
2024-08-07,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,467.82,3106.32,467.82,3106.32,467.82,3106.32,467.82,3106.32
2024-08-08,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,926.89,2780.67,935.9,2807.7,919.62,2758.86,921.86,2765.58
2024-08-08,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1767.23,3534.46,1767.23,3534.46,1699.41,3398.82,1703.7,3407.4
2024-08-08,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,52.36,3058.35,52.36,3058.35,52.36,3058.35,52.36,3058.35
2024-08-08,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,465.51,3090.99,465.51,3090.99,465.51,3090.99,465.51,3090.99
2024-08-09,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,928.58,2785.74,931.67,2795.01,922.06,2766.18,923.0,2769.0
2024-08-09,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1742.0,3484.0,1764.95,3529.9,1730.8,3461.6,1758.25,3516.5
2024-08-09,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,52.71,3078.79,52.71,3078.79,52.71,3078.79,52.71,3078.79
2024-08-09,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,469.93,3120.34,469.93,3120.34,469.93,3120.34,469.93,3120.34
2024-08-10,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,928.58,2785.74,931.67,2795.01,922.06,2766.18,923.0,2769.0
2024-08-10,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1742.0,3484.0,1764.95,3529.9,1730.8,3461.6,1758.25,3516.5
2024-08-10,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,52.71,3078.79,52.71,3078.79,52.71,3078.79,52.71,3078.79
2024-08-10,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,469.93,3120.34,469.93,3120.34,469.93,3120.34,469.93,3120.34
2024-08-11,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,928.58,2785.74,931.67,2795.01,922.06,2766.18,923.0,2769.0
2024-08-11,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1742.0,3484.0,1764.95,3529.9,1730.8,3461.6,1758.25,3516.5
2024-08-11,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,52.71,3078.79,52.71,3078.79,52.71,3078.79,52.71,3078.79
2024-08-11,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,469.93,3120.34,469.93,3120.34,469.93,3120.34,469.93,3120.34
2024-08-12,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,922.51,2767.53,929.28,2787.84,911.15,2733.45,920.46,2761.38
2024-08-12,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1743.0,3486.0,1827.9,3655.8,1716.0,3432.0,1803.45,3606.9
2024-08-12,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,52.86,3087.55,52.86,3087.55,52.86,3087.55,52.86,3087.55
2024-08-12,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,469.77,3119.27,469.77,3119.27,469.77,3119.27,469.77,3119.27
2024-08-13,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,925.79,2777.37,927.48,2782.44,907.42,2722.26,914.54,2743.62
2024-08-13,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1805.0,3610.0,1821.5,3643.0,1740.5,3481.0,1748.65,3497.3
2024-08-13,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,52.25,3051.92,52.25,3051.92,52.25,3051.92,52.25,3051.92
2024-08-13,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,464.28,3082.82,464.28,3082.82,464.28,3082.82,464.28,3082.82
2024-08-14,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,924.05,2772.15,925.04,2775.12,902.44,2707.32,905.98,2717.94
2024-08-14,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1770.0,3540.0,1793.55,3587.1,1742.3,3484.6,1787.55,3575.1
2024-08-14,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,52.34,3057.18,52.34,3057.18,52.34,3057.18,52.34,3057.18
2024-08-14,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,464.11,3081.69,464.11,3081.69,464.11,3081.69,464.11,3081.69
2024-08-15,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,924.05,2772.15,925.04,2775.12,902.44,2707.32,905.98,2717.94
2024-08-15,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1770.0,3540.0,1793.55,3587.1,1742.3,3484.6,1787.55,3575.1
2024-08-15,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,52.34,3057.18,52.34,3057.18,52.34,3057.18,52.34,3057.18
2024-08-15,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,464.11,3081.69,464.11,3081.69,464.11,3081.69,464.11,3081.69
2024-08-16,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,911.0,2733.0,921.96,2765.88,907.42,2722.26,920.81,2762.43
2024-08-16,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1800.0,3600.0,1855.95,3711.9,1793.7,3587.4,1815.4,3630.8
2024-08-16,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,53.28,3112.08,53.28,3112.08,53.28,3112.08,53.28,3112.08
2024-08-16,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,471.28,3129.3,471.28,3129.3,471.28,3129.3,471.28,3129.3
2024-08-17,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,911.0,2733.0,921.96,2765.88,907.42,2722.26,920.81,2762.43
2024-08-17,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1800.0,3600.0,1855.95,3711.9,1793.7,3587.4,1815.4,3630.8
2024-08-17,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,53.28,3112.08,53.28,3112.08,53.28,3112.08,53.28,3112.08
2024-08-17,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,471.28,3129.3,471.28,3129.3,471.28,3129.3,471.28,3129.3
2024-08-18,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,911.0,2733.0,921.96,2765.88,907.42,2722.26,920.81,2762.43
2024-08-18,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1800.0,3600.0,1855.95,3711.9,1793.7,3587.4,1815.4,3630.8
2024-08-18,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,53.28,3112.08,53.28,3112.08,53.28,3112.08,53.28,3112.08
2024-08-18,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,471.28,3129.3,471.28,3129.3,471.28,3129.3,471.28,3129.3
2024-08-19,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,922.06,2766.18,936.69,2810.07,921.21,2763.63,933.71,2801.13
2024-08-19,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1831.9,3663.8,1845.45,3690.9,1801.0,3602.0,1834.45,3668.9
2024-08-19,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,53.57,3129.02,53.57,3129.02,53.57,3129.02,53.57,3129.02
2024-08-19,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,472.86,3139.79,472.86,3139.79,472.86,3139.79,472.86,3139.79
2024-08-20,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,936.05,2808.15,938.39,2815.17,922.46,2767.38,927.04,2781.12
2024-08-20,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1841.05,3682.1,1899.0,3798.0,1821.05,3642.1,1827.85,3655.7
2024-08-20,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,53.85,3145.38,53.85,3145.38,53.85,3145.38,53.85,3145.38
2024-08-20,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,475.88,3159.84,475.88,3159.84,475.88,3159.84,475.88,3159.84
2024-08-21,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,926.09,2778.27,934.7,2804.1,923.8,2771.4,930.82,2792.46
2024-08-21,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1842.0,3684.0,1855.0,3710.0,1818.0,3636.0,1830.35,3660.7
2024-08-21,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,54.12,3161.15,54.12,3161.15,54.12,3161.15,54.12,3161.15
2024-08-21,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,475.56,3157.72,475.56,3157.72,475.56,3157.72,475.56,3157.72
2024-08-22,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,931.02,2793.06,938.29,2814.87,928.38,2785.14,935.4,2806.2
2024-08-22,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1847.0,3694.0,1868.95,3737.9,1829.15,3658.3,1832.4,3664.8
2024-08-22,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,54.18,3164.65,54.18,3164.65,54.18,3164.65,54.18,3164.65
2024-08-22,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,474.59,3151.28,474.59,3151.28,474.59,3151.28,474.59,3151.28
2024-08-23,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,935.0,2805.0,938.1,2814.3,922.0,2766.0,923.3,2769.9
2024-08-23,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1843.0,3686.0,1854.25,3708.5,1808.05,3616.1,1826.5,3653.0
2024-08-23,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,54.19,3165.24,54.19,3165.24,54.19,3165.24,54.19,3165.24
2024-08-23,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,475.32,3156.12,475.32,3156.12,475.32,3156.12,475.32,3156.12
2024-08-24,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,935.0,2805.0,938.1,2814.3,922.0,2766.0,923.3,2769.9
2024-08-24,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1843.0,3686.0,1854.25,3708.5,1808.05,3616.1,1826.5,3653.0
2024-08-24,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,54.19,3165.24,54.19,3165.24,54.19,3165.24,54.19,3165.24
2024-08-24,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,475.32,3156.12,475.32,3156.12,475.32,3156.12,475.32,3156.12
2024-08-25,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,935.0,2805.0,938.1,2814.3,922.0,2766.0,923.3,2769.9
2024-08-25,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1843.0,3686.0,1854.25,3708.5,1808.05,3616.1,1826.5,3653.0
2024-08-25,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,54.19,3165.24,54.19,3165.24,54.19,3165.24,54.19,3165.24
2024-08-25,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,475.32,3156.12,475.32,3156.12,475.32,3156.12,475.32,3156.12
2024-08-26,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,927.8,2783.4,931.65,2794.95,925.1,2775.3,931.0,2793.0
2024-08-26,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1845.0,3690.0,1862.5,3725.0,1821.9,3643.8,1846.6,3693.2
2024-08-26,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,54.49,3182.76,54.49,3182.76,54.49,3182.76,54.49,3182.76
2024-08-26,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,477.6,3171.26,477.6,3171.26,477.6,3171.26,477.6,3171.26
2024-08-27,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,933.5,2800.5,933.5,2800.5,925.15,2775.45,930.4,2791.2
2024-08-27,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1840.0,3680.0,1909.0,3818.0,1826.8,3653.6,1856.85,3713.7
2024-08-27,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,54.69,3194.44,54.69,3194.44,54.69,3194.44,54.69,3194.44
2024-08-27,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,479.32,3182.68,479.32,3182.68,479.32,3182.68,479.32,3182.68
2024-08-28,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,931.1,2793.3,939.55,2818.65,925.5,2776.5,927.0,2781.0
2024-08-28,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1864.0,3728.0,1921.0,3842.0,1842.6,3685.2,1847.05,3694.1
2024-08-28,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,54.63,3190.94,54.63,3190.94,54.63,3190.94,54.63,3190.94
2024-08-28,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,479.38,3183.08,479.38,3183.08,479.38,3183.08,479.38,3183.08
2024-08-29,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,927.4,2782.2,928.5,2785.5,914.4,2743.2,923.05,2769.15
2024-08-29,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1847.0,3694.0,1876.0,3752.0,1838.35,3676.7,1857.85,3715.7
2024-08-29,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,54.67,3193.27,54.67,3193.27,54.67,3193.27,54.67,3193.27
2024-08-29,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,478.64,3178.17,478.64,3178.17,478.64,3178.17,478.64,3178.17
2024-08-30,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,925.0,2775.0,948.0,2844.0,921.8,2765.4,932.8,2798.4
2024-08-30,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1867.0,3734.0,1869.0,3738.0,1807.0,3614.0,1815.15,3630.3
2024-08-30,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,55.04,3214.89,55.04,3214.89,55.04,3214.89,55.04,3214.89
2024-08-30,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,481.68,3198.36,481.68,3198.36,481.68,3198.36,481.68,3198.36
2024-08-31,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,925.0,2775.0,948.0,2844.0,921.8,2765.4,932.8,2798.4
2024-08-31,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1867.0,3734.0,1869.0,3738.0,1807.0,3614.0,1815.15,3630.3
2024-08-31,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,55.04,3214.89,55.04,3214.89,55.04,3214.89,55.04,3214.89
2024-08-31,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,6.64,452.01,3001.37,481.68,3198.36,481.68,3198.36,481.68,3198.36,481.68,3198.36
2024-09-01,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,925.0,2775.0,948.0,2844.0,921.8,2765.4,932.8,2798.4
2024-09-01,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1867.0,3734.0,1869.0,3738.0,1807.0,3614.0,1815.15,3630.3
2024-09-01,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,58.41,51.37,3000.37,55.04,3214.89,55.04,3214.89,55.04,3214.89,55.04,3214.89
