date,BHAGERIA,BPCL,GOLDBEES,HERANBA,IDEA,INFY,IRCTC,KPITTECH,LICI,NIFTYBEES,PNB,SBIN,TATACHEM,TATAMOTORS,TATAPOWER,VOLTAS,YESBANK
2023-02-16,133.4,325.7,48.18,325.05,7.5,1601.8,,,602.8,197.35,50.8,540.1,1024.9,441.6,205.15,862.85,16.25
2023-02-17,130.1,331.7,47.95,327.8,7.25,1583.8,,,602.65,196.3,49.7,531.0,1018.85,439.9,204.7,855.1,16.1
2023-02-20,130.85,326.15,48.38,327.05,7.05,1592.45,,,598.5,195.59,49.5,525.15,1010.95,443.0,203.8,873.05,16.6
2023-02-21,131.2,323.25,48.26,338.6,7.0,1579.5,,,597.15,195.26,49.05,523.45,1000.25,436.5,207.95,895.8,16.7
2023-02-22,128.85,320.45,48.16,330.75,7.0,1561.8,,,595.95,192.51,47.8,516.35,965.2,429.45,202.3,914.2,16.3
2023-02-23,124.75,320.55,47.86,329.2,6.7,1550.7,,,590.9,192.01,48.25,521.0,972.85,433.2,201.3,900.6,16.4
2023-02-24,125.9,317.55,47.78,325.75,6.75,1550.65,,,584.6,191.46,47.55,521.05,972.1,427.75,202.3,895.2,16.15
2023-02-27,126.85,320.45,47.44,317.25,6.7,1509.3,,,567.75,190.56,48.1,527.7,974.85,417.95,199.75,887.3,16.4
2023-02-28,126.1,317.35,47.41,317.75,6.8,1487.55,,,578.4,189.7,48.35,522.8,975.0,420.7,202.55,892.0,17.45
2023-03-01,128.4,315.9,47.77,326.45,6.9,1496.05,,,601.7,191.28,50.15,536.7,994.5,426.0,204.55,899.15,18.3
2023-03-02,129.35,321.05,47.81,319.95,6.95,1472.15,,,601.1,189.93,49.75,533.75,989.1,420.45,205.6,918.8,17.5
2023-03-03,128.95,321.4,47.82,321.8,6.9,1479.3,,,615.45,192.51,51.8,561.2,1007.95,428.0,207.75,912.85,16.85
2023-03-06,128.35,324.55,47.83,322.7,6.95,1507.45,,,611.65,193.63,51.3,561.7,1002.05,440.1,210.3,913.2,16.9
2023-03-08,127.6,326.1,47.12,324.8,6.95,1492.7,,,602.95,193.95,51.5,564.8,1010.8,439.3,211.25,909.7,16.7
2023-03-09,137.8,324.85,47.07,324.85,6.85,1480.4,,,598.55,192.64,50.9,558.9,993.25,432.2,209.75,891.1,16.55
2023-03-10,138.35,326.05,47.43,322.6,6.75,1471.55,,,595.5,190.75,49.9,547.35,980.75,435.85,208.75,893.6,16.5
2023-03-13,137.2,322.6,48.82,309.6,6.6,1435.1,,,582.1,188.12,48.15,530.0,965.15,422.4,202.85,883.9,15.65
2023-03-14,128.95,326.2,49.13,303.8,6.55,1420.0,,,578.5,186.91,48.15,525.4,966.5,416.65,203.4,863.5,15.55
2023-03-15,129.85,330.3,48.93,300.6,6.4,1419.65,,,577.45,186.1,47.7,517.55,963.3,411.35,202.95,873.8,15.35
2023-03-16,130.55,350.9,49.7,300.2,6.45,1404.1,,,572.45,186.23,48.0,524.5,958.5,415.7,203.4,880.55,14.9
2023-03-17,130.55,351.4,49.75,303.65,6.4,1420.7,,,579.9,187.42,47.95,529.8,963.1,419.0,205.15,880.55,15.05
2023-03-20,127.6,359.65,50.91,298.75,6.35,1403.65,,,574.9,186.2,47.0,519.2,950.4,410.75,202.6,850.95,15.35
2023-03-21,129.85,358.55,50.48,298.1,6.3,1390.7,,,572.55,187.46,47.75,521.85,953.2,412.55,202.3,836.65,15.25
2023-03-22,128.0,351.8,50.04,299.05,6.55,1389.25,,,572.75,187.88,47.85,521.55,961.5,416.1,200.95,845.1,15.3
2023-03-23,130.55,348.35,50.36,299.75,6.45,1374.55,,,568.8,186.91,46.85,512.75,968.1,419.15,200.1,833.05,15.2
2023-03-24,126.95,345.4,50.9,292.05,6.25,1380.65,,,560.0,185.68,45.5,505.35,953.95,416.5,192.75,821.7,15.05
2023-03-27,126.95,344.85,50.4,282.15,6.05,1388.95,,,544.1,186.18,45.55,510.15,955.05,412.05,186.65,823.05,15.05
2023-03-28,117.3,339.85,50.41,270.15,5.9,1377.6,,,536.8,185.71,44.9,508.1,953.8,401.6,183.95,812.35,14.75
2023-03-29,114.05,339.85,50.69,267.4,5.9,1383.55,,,531.85,187.09,46.3,516.5,954.75,409.2,185.5,811.55,14.95
2023-03-31,117.0,344.3,51.07,279.9,5.8,1427.95,,,534.35,189.86,46.6,523.75,972.45,420.8,190.25,818.25,15.05
2023-04-03,127.45,329.95,50.8,295.65,6.15,1410.85,,,544.55,190.56,47.35,526.75,977.15,424.25,193.95,823.2,15.35
2023-04-05,133.0,328.05,51.86,315.1,6.25,1423.55,,,549.95,192.19,46.7,523.0,975.6,426.55,194.6,818.15,15.25
2023-04-06,131.15,332.0,51.81,319.55,6.25,1421.9,,,550.55,192.94,47.2,527.65,989.15,437.65,195.25,830.7,15.4
2023-04-10,131.85,335.8,51.38,313.3,6.15,1427.6,,,549.3,192.64,47.05,526.3,1003.65,461.3,195.7,823.25,15.2
2023-04-11,131.1,339.1,51.55,326.9,6.1,1406.15,,,550.5,193.76,47.25,532.1,1016.8,458.7,197.55,813.65,15.2
2023-04-12,134.2,337.3,51.72,332.2,6.2,1428.3,,,549.3,194.64,47.05,528.2,1020.65,465.5,197.1,816.8,15.4
2023-04-13,136.15,332.25,51.94,328.3,6.05,1389.2,,,550.95,194.77,47.75,532.95,1026.15,469.5,196.3,823.5,15.35
2023-04-17,134.5,335.7,51.7,333.95,6.05,1258.3,,,544.6,193.91,48.8,544.0,990.85,472.15,196.95,835.3,15.35
2023-04-18,132.6,334.8,51.52,329.15,6.05,1259.35,,,548.45,193.24,49.1,545.85,932.1,473.0,197.25,835.15,16.65
2023-04-19,142.15,342.0,51.12,328.05,6.05,1232.2,,,546.5,192.86,48.55,540.3,933.4,469.4,193.45,851.05,16.55
2023-04-20,138.85,343.7,51.64,327.1,6.05,1223.4,,,551.9,192.99,48.6,544.8,942.7,476.8,196.4,867.45,16.5
2023-04-21,139.3,346.2,51.29,361.75,6.45,1227.35,,,548.0,192.85,48.25,543.15,944.45,471.2,195.7,856.95,16.2
2023-04-24,131.7,347.2,51.26,373.75,6.35,1226.3,,,549.4,193.95,49.25,554.6,948.5,475.2,195.85,848.05,15.7
2023-04-25,131.95,347.5,51.32,367.95,6.3,1224.9,,,548.3,194.13,49.8,561.8,944.4,473.55,197.65,843.55,15.55
2023-04-26,131.35,349.0,51.48,354.05,6.55,1227.55,,,547.75,194.62,50.25,566.35,931.6,478.2,198.2,854.6,15.5
2023-04-27,131.35,355.65,51.47,358.25,6.9,1246.25,,,545.7,195.93,50.4,564.75,943.7,481.6,198.5,808.4,15.6
2023-04-28,131.95,357.6,51.25,360.75,6.95,1252.75,,,549.9,197.29,52.25,578.3,952.7,484.95,201.1,799.05,15.7
2023-05-02,133.8,361.1,51.31,370.45,6.9,1277.45,,,550.05,198.39,52.75,575.3,972.0,480.25,201.75,801.55,15.95
2023-05-03,133.15,360.8,52.06,370.1,6.9,1269.15,,,551.35,197.68,52.55,570.5,993.1,483.7,203.8,809.9,16.15
2023-05-04,132.4,368.35,52.51,368.2,7.0,1273.55,,,552.45,199.44,53.35,580.0,982.25,480.8,203.85,801.9,16.05
2023-05-05,131.55,365.45,52.5,361.95,6.9,1259.1,,,560.05,197.84,52.35,576.5,959.5,477.1,200.15,798.45,15.95
2023-05-08,132.3,367.7,52.17,368.65,6.9,1265.6,,,562.7,199.71,52.1,583.6,969.95,500.5,202.7,803.35,16.1
2023-05-09,133.05,367.05,52.37,362.1,6.8,1270.7,,,557.35,199.7,50.25,573.5,965.85,503.65,203.3,803.75,16.1
2023-05-10,128.95,372.15,52.43,369.3,6.75,1263.25,,,557.8,200.0,48.5,572.2,974.5,509.5,204.15,807.45,15.95
2023-05-11,129.6,372.55,52.37,364.05,7.15,1256.1,,,561.0,200.35,48.5,573.45,988.6,511.6,206.3,813.6,16.1
2023-05-12,129.65,361.9,51.91,363.6,7.0,1245.2,,,562.1,200.26,48.55,578.15,985.2,515.95,207.05,809.05,15.95
2023-05-15,128.15,357.0,52.28,357.1,7.05,1258.35,,,567.65,201.34,48.95,581.9,990.1,530.85,208.15,810.35,15.85
2023-05-16,125.75,362.3,52.05,353.6,7.35,1264.3,,,567.5,200.51,49.0,586.3,976.8,521.15,211.35,804.55,15.9
2023-05-17,124.95,364.75,51.62,343.6,7.05,1246.9,,,570.0,199.76,49.3,586.3,982.1,515.5,207.75,803.0,15.9
2023-05-18,125.4,360.7,51.59,345.95,7.0,1246.0,,,568.15,199.05,48.45,574.2,984.65,508.45,204.6,797.55,15.7
2023-05-19,125.45,360.3,51.44,337.75,7.05,1268.9,,,565.0,199.82,49.25,575.15,984.15,524.95,205.85,797.25,15.65
2023-05-22,125.95,361.6,51.98,329.15,7.0,1292.8,,,577.5,200.74,50.55,577.15,987.2,522.5,206.2,809.7,15.65
2023-05-23,125.05,366.6,51.43,329.9,6.95,1300.05,,,590.15,201.02,50.6,581.6,981.9,528.5,206.9,805.8,15.55
2023-05-24,124.7,363.3,51.75,336.4,6.95,1298.65,,,593.9,200.24,49.9,582.7,987.1,520.2,207.15,803.45,15.6
2023-05-25,123.0,363.3,51.45,335.7,7.0,1304.35,,,603.6,200.7,49.65,581.25,956.7,514.85,210.8,812.25,15.5
2023-05-26,126.75,364.3,51.33,337.8,7.05,1317.45,,,604.3,202.85,50.35,586.0,970.25,518.45,212.2,814.55,15.6
2023-05-29,129.15,361.7,51.18,340.95,7.1,1314.4,,,605.2,204.14,50.8,595.0,971.85,521.45,217.0,825.75,15.9
2023-05-30,126.65,360.4,51.14,326.95,7.1,1323.85,,,600.9,204.36,51.45,592.8,969.1,518.8,216.9,821.85,15.9
2023-05-31,128.05,363.5,51.13,324.65,7.2,1318.3,,,595.15,203.66,51.85,579.85,970.6,526.3,213.55,821.35,16.2
2023-06-01,129.7,364.55,50.99,329.8,7.15,1319.5,,,597.15,202.99,51.7,582.75,968.95,535.2,215.3,825.4,16.3
2023-06-02,131.5,360.05,51.32,330.35,7.15,1299.0,,,596.85,203.84,52.3,587.2,969.8,535.9,215.65,818.9,16.4
2023-06-05,132.05,356.8,50.72,337.9,7.15,1304.5,,,596.6,204.28,52.15,587.2,995.55,546.25,219.05,823.25,16.15
2023-06-06,131.15,356.15,51.07,342.75,7.05,1279.0,,,597.75,204.04,52.05,585.35,993.75,555.75,216.75,803.3,16.0
2023-06-07,134.6,368.1,50.99,358.4,7.65,1288.95,,,601.35,205.34,52.35,589.2,994.75,567.95,218.45,806.1,16.15
2023-06-08,138.05,361.1,50.7,364.1,7.35,1282.8,,,603.4,204.51,51.95,588.5,1003.25,559.7,220.65,804.95,16.75
2023-06-09,137.7,359.45,50.96,362.75,7.3,1265.95,,,601.95,204.03,51.35,578.7,985.95,562.3,221.2,777.95,16.6
2023-06-12,135.95,371.65,50.93,356.8,7.5,1291.95,,,597.05,204.46,51.55,578.65,987.75,564.15,220.95,790.65,16.4
2023-06-13,138.05,373.6,50.89,355.5,7.7,1304.85,,,598.9,205.45,52.0,576.4,1000.05,562.2,221.8,806.4,16.4
2023-06-14,142.65,373.55,50.56,401.75,7.9,1300.4,,,596.0,205.85,51.8,576.55,977.95,570.3,224.15,815.25,16.2
2023-06-15,142.5,378.9,50.16,392.6,7.8,1286.8,,,596.4,205.31,50.4,566.5,958.5,568.45,220.6,800.9,16.1
2023-06-16,142.1,376.8,50.66,398.35,7.8,1291.65,,,604.45,206.69,51.55,571.25,970.95,569.8,222.25,796.2,16.3
2023-06-19,140.6,374.75,50.53,385.55,7.6,1294.0,,,618.3,205.87,51.95,568.85,978.45,566.05,223.15,790.15,16.25
2023-06-20,147.35,372.45,50.49,392.15,7.4,1303.4,,,630.35,206.5,51.9,567.4,983.5,583.25,224.95,789.25,16.25
2023-06-21,150.35,372.8,50.09,386.45,7.75,1299.35,,,636.05,206.87,52.85,566.35,997.2,581.4,224.3,786.9,16.2
2023-06-22,146.9,373.4,49.86,385.6,7.45,1281.55,,,641.75,206.24,51.0,562.95,1004.55,569.35,221.1,782.1,16.0
2023-06-23,140.4,359.6,49.75,385.3,7.45,1265.0,,,624.95,204.98,50.5,554.6,980.05,559.65,218.3,750.5,16.0
2023-06-26,147.1,358.3,49.99,377.65,7.65,1270.35,,,615.9,205.17,50.3,557.05,993.95,567.85,218.6,757.65,16.1
2023-06-27,145.2,360.35,49.8,389.0,7.5,1279.15,,,616.8,206.46,50.85,566.1,1006.25,573.1,219.25,761.1,16.05
2023-06-28,145.2,360.35,49.8,389.0,7.5,1279.15,,,616.8,206.46,50.85,566.1,1006.25,573.1,219.25,761.1,16.05
2023-06-30,157.6,364.7,49.31,384.15,7.45,1335.5,,,632.25,210.61,51.65,572.85,1001.4,595.55,221.85,759.75,16.25
2023-07-03,153.6,375.3,49.56,382.85,7.55,1333.7,,,629.05,212.3,53.85,585.45,1008.05,590.8,221.9,762.6,16.35
2023-07-04,152.8,376.65,49.88,377.25,7.45,1345.15,,,625.9,213.06,57.05,589.25,1006.85,591.45,220.65,759.05,16.8
2023-07-05,161.1,386.55,49.98,379.85,7.4,1347.3,,,626.75,212.92,58.6,590.6,1007.35,588.25,221.7,766.65,17.15
2023-07-06,158.35,393.3,49.9,391.3,7.5,1343.9,,,627.9,213.96,59.0,592.5,1012.8,600.8,229.6,768.85,17.8
2023-07-07,159.2,391.65,50.02,385.95,7.45,1330.2,,,622.6,212.72,60.4,593.6,1002.2,618.2,228.0,760.25,17.45
2023-07-10,158.85,386.2,50.03,374.95,7.4,1329.15,,,618.55,212.64,60.6,592.6,996.3,618.65,225.0,758.05,17.05
2023-07-11,156.75,390.9,50.16,374.05,7.35,1348.6,,,621.8,213.45,60.45,588.55,992.25,628.5,225.5,759.3,17.2
2023-07-12,157.5,386.2,50.1,371.4,7.35,1333.3,,,620.45,213.25,61.4,589.25,983.45,621.45,226.3,762.35,17.3
2023-07-13,152.75,379.55,50.52,365.35,7.25,1365.1,,,615.7,213.69,59.1,585.65,977.0,620.65,221.85,748.85,17.15
2023-07-14,161.5,379.55,50.59,369.45,7.35,1425.95,,,618.7,214.83,60.7,584.4,983.5,624.9,221.05,754.7,17.35
2023-07-17,158.45,381.75,50.49,371.85,7.6,1422.95,,,620.9,216.53,62.35,601.1,993.65,618.5,223.5,763.95,17.7
2023-07-18,160.5,378.95,50.66,367.0,7.65,1475.2,,,620.7,217.02,61.6,592.35,997.85,612.1,221.5,765.75,17.5
2023-07-19,158.85,384.55,51.02,363.95,7.7,1474.95,,,620.35,217.97,64.15,601.45,997.75,620.6,219.5,777.85,17.45
2023-07-20,156.85,387.95,51.08,363.35,7.55,1449.5,,,628.25,219.51,63.85,610.05,994.45,621.65,218.15,777.4,17.7
2023-07-21,153.9,390.65,50.65,362.75,7.85,1331.6,,,635.75,217.48,62.6,615.1,987.65,625.75,217.4,764.35,18.05
2023-07-24,153.35,389.55,50.65,360.75,7.9,1336.6,,,626.65,216.73,62.1,617.65,990.5,629.25,217.35,765.65,17.4
2023-07-25,151.3,386.4,50.58,359.4,7.9,1334.6,,,623.05,216.64,60.7,609.6,977.1,639.45,219.45,767.15,17.05
2023-07-26,153.5,387.2,50.84,364.65,8.75,1348.85,,,627.95,217.72,63.15,615.15,998.2,641.1,221.5,765.0,17.0
2023-07-27,151.85,379.25,50.93,363.9,8.5,1353.15,,,630.25,216.63,62.4,616.55,993.65,643.7,220.9,758.55,16.95
2023-07-28,152.05,373.45,50.67,361.1,8.35,1340.5,,,626.75,216.34,61.95,616.05,1051.05,635.3,234.65,763.05,16.95
2023-07-31,154.0,377.5,50.66,374.9,8.3,1355.7,,,639.95,217.58,61.85,620.2,1059.35,644.3,236.7,780.1,16.95
2023-08-01,152.5,377.5,50.69,375.2,8.25,1365.2,,,647.25,217.23,61.35,611.85,1072.9,643.65,244.4,797.4,17.1
2023-08-02,149.65,369.1,50.68,366.45,7.9,1356.85,,,641.25,215.1,59.5,598.45,1041.4,622.65,235.75,801.15,17.0
2023-08-03,154.45,368.0,50.54,363.35,7.85,1364.3,,,644.55,213.56,59.45,590.5,1039.5,618.95,235.45,799.55,17.0
2023-08-04,156.6,360.4,50.5,365.2,8.25,1378.35,,,658.5,215.04,59.95,573.3,1047.45,615.0,235.65,819.3,16.95
2023-08-07,149.65,360.65,50.49,358.15,8.35,1393.0,,,655.55,215.95,60.4,567.9,1039.2,609.5,232.8,826.4,16.9
2023-08-08,141.95,357.85,50.56,370.6,8.3,1390.2,,,643.65,215.79,62.15,573.1,1010.35,607.3,233.9,816.1,16.85
2023-08-09,142.65,360.35,50.37,374.45,8.2,1394.4,,,643.95,216.49,61.55,573.75,1010.2,622.55,234.9,849.45,16.95
2023-08-10,147.9,362.65,50.23,379.05,8.05,1389.1,,,641.7,215.33,61.25,573.65,1008.05,618.25,237.15,836.75,16.95
2023-08-11,149.7,357.55,50.13,375.9,8.1,1371.85,,,659.85,214.4,62.55,574.15,1005.7,611.8,236.2,828.55,17.05
2023-08-14,145.8,356.55,50.09,359.1,8.05,1393.55,,,655.8,214.51,62.35,560.8,1001.65,607.35,231.15,825.4,16.95
2023-08-16,143.3,357.9,50.11,336.05,7.8,1418.5,,,649.25,214.57,61.7,565.35,990.7,618.75,234.95,826.5,16.85
2023-08-17,143.45,356.95,49.82,339.95,7.75,1411.55,,,659.65,213.7,63.25,572.15,991.4,613.75,232.5,825.75,17.0
2023-08-18,154.9,352.9,49.75,341.9,7.6,1388.8,,,650.8,213.0,62.8,572.95,998.5,615.8,230.1,809.95,16.9
2023-08-21,160.05,352.05,49.68,337.6,7.55,1405.4,,,652.15,213.5,62.35,571.7,1001.05,620.5,239.35,808.05,16.95
2023-08-22,161.9,346.9,49.9,340.9,7.7,1403.75,,,663.9,213.43,62.45,568.5,1004.0,620.2,243.5,823.0,16.95
2023-08-23,157.5,344.8,49.81,340.45,7.8,1407.95,,,658.65,214.37,63.35,576.9,1004.65,613.9,245.6,836.35,17.0
2023-08-24,161.0,351.25,50.03,353.7,7.95,1423.6,,,655.5,213.77,62.85,576.95,1015.65,610.95,249.75,833.35,16.95
2023-08-25,158.6,350.25,49.94,354.55,8.7,1420.1,,,648.35,212.76,61.5,569.95,1011.25,605.1,245.6,824.9,16.85
2023-08-28,156.65,355.3,49.8,351.9,9.0,1415.65,,,655.2,212.87,62.5,572.85,1035.75,602.4,244.95,827.45,16.8
2023-08-29,165.2,356.8,49.98,365.15,8.9,1417.65,,,651.9,213.16,62.95,574.85,1066.9,607.15,246.9,848.9,16.85
2023-08-30,162.85,351.95,50.34,365.1,9.05,1435.15,,,651.05,213.54,63.45,567.4,1059.7,605.55,247.35,855.45,16.8
2023-08-31,164.55,340.55,50.35,362.45,9.05,1435.45,,,645.3,212.77,63.0,561.35,1061.45,601.0,245.1,869.9,16.8
2023-09-01,164.05,344.2,50.37,366.5,10.0,1443.85,,,645.75,214.27,65.4,569.55,1071.15,611.2,255.35,870.05,17.35
2023-09-04,161.95,344.7,50.44,376.2,10.0,1465.1,,,658.6,215.59,67.4,575.55,1089.75,609.0,259.15,866.25,18.6
2023-09-05,161.8,350.2,50.35,376.8,9.9,1478.9,,,660.0,215.84,67.35,573.0,1103.75,611.15,258.45,866.7,18.15
2023-09-06,160.7,353.15,50.31,382.1,10.65,1477.45,,,678.0,216.22,65.7,570.5,1090.1,610.25,257.5,896.6,18.0
2023-09-07,165.05,354.6,50.17,384.2,10.5,1466.2,,,676.1,217.29,66.6,579.05,1086.15,614.9,263.7,896.1,18.55
2023-09-08,165.55,361.95,50.21,379.75,10.5,1469.6,,,674.15,218.41,66.85,583.45,1085.3,627.25,268.85,904.95,18.35
2023-09-11,166.1,363.75,50.16,391.9,11.3,1476.45,,,679.05,220.38,69.15,591.7,1085.9,634.85,271.9,907.15,18.4
2023-09-12,159.5,348.4,50.02,376.5,10.5,1501.1,,,659.65,220.19,66.85,588.35,1046.1,620.8,262.7,875.35,17.55
2023-09-13,158.2,355.6,49.88,376.65,11.0,1498.35,,,659.3,221.43,72.55,596.45,1052.9,625.9,265.0,887.45,17.7
2023-09-14,160.35,358.75,49.88,377.1,10.9,1506.95,,,660.8,221.53,73.7,597.3,1074.55,624.6,265.1,886.65,17.5
2023-09-15,160.45,352.25,50.12,376.75,11.7,1511.6,,,667.5,222.57,74.15,598.8,1070.45,634.25,263.95,893.95,18.3
2023-09-18,158.65,360.35,50.44,371.75,10.9,1491.8,,,663.7,221.92,76.9,603.95,1057.9,640.65,265.55,882.2,18.55
2023-09-20,157.55,352.55,50.38,375.9,11.0,1490.25,,,655.65,219.6,76.45,601.1,1047.8,638.5,262.0,871.75,18.0
2023-09-21,153.9,355.25,50.27,370.4,10.85,1501.75,,,654.55,217.63,75.0,588.15,1034.8,627.05,256.65,868.7,17.7
2023-09-22,150.6,351.95,50.22,372.25,11.3,1496.15,,,651.3,216.81,77.5,598.15,1035.8,620.45,257.1,865.55,17.65
2023-09-25,157.65,351.9,50.22,366.95,11.3,1474.15,,,646.65,216.8,80.2,594.05,1045.3,618.7,256.9,875.75,17.45
2023-09-26,155.15,351.65,50.02,366.7,12.1,1460.65,,,644.95,216.57,79.35,594.4,1036.95,619.8,259.85,861.9,17.35
2023-09-27,152.7,349.0,49.7,366.95,12.0,1467.0,,,644.95,217.56,81.5,589.75,1043.5,620.15,259.75,870.95,17.35
2023-09-28,152.1,343.95,49.37,358.45,11.65,1439.45,,,650.3,215.77,79.65,589.95,1016.15,614.1,258.05,860.85,17.25
2023-09-29,152.45,346.6,49.29,360.75,11.65,1435.45,,,649.75,216.75,80.2,598.55,1031.2,630.2,262.3,863.3,17.25
2023-10-03,163.4,341.35,48.83,358.2,12.0,1434.0,,,645.35,215.57,83.2,602.95,1025.1,620.45,263.95,874.05,17.2
2023-10-04,162.8,341.35,48.36,354.95,11.45,1444.35,,,637.45,214.4,79.75,586.25,1011.25,613.6,256.65,872.55,17.2
2023-10-05,161.85,344.45,48.25,356.1,11.2,1463.45,,,637.75,215.53,77.1,592.15,1009.3,619.6,257.8,880.1,17.15
2023-10-06,158.5,347.2,48.38,360.95,10.95,1478.7,,,644.35,216.62,76.75,594.25,1012.75,622.45,258.75,885.1,17.3
2023-10-09,154.3,340.0,48.88,349.05,10.9,1475.45,,,635.3,215.48,73.35,585.1,1004.35,617.35,250.0,852.9,16.9
2023-10-10,161.7,340.4,48.93,352.25,11.05,1495.15,,,635.5,217.13,75.25,591.65,1016.8,630.55,253.9,855.3,17.05
2023-10-11,163.0,342.55,49.17,353.95,11.85,1494.4,,,637.35,218.76,76.05,588.35,1036.1,634.0,253.95,862.7,17.05
2023-10-12,162.4,348.7,49.39,353.95,11.9,1465.5,,,637.3,218.6,75.75,586.05,1038.85,636.95,255.15,856.95,17.1
2023-10-13,158.7,347.7,49.49,356.2,12.0,1431.15,,,634.65,218.07,75.2,576.15,1035.1,667.1,254.1,845.45,17.1
2023-10-16,158.3,347.25,50.25,357.5,11.8,1434.15,,,637.15,217.9,75.25,575.65,1040.85,666.2,254.8,852.4,17.05
2023-10-17,163.1,354.7,50.31,389.55,11.9,1442.45,,,649.2,218.55,75.8,576.45,1045.3,655.7,256.9,850.95,17.1
2023-10-18,158.65,350.2,50.78,378.1,11.7,1440.55,,,636.6,217.2,74.2,572.65,1044.25,668.5,253.05,834.3,17.05
2023-10-19,160.05,353.7,50.91,379.25,12.0,1433.65,,,634.7,216.67,74.0,571.2,1031.25,668.8,252.0,838.85,17.05
2023-10-20,159.0,346.4,51.59,381.9,11.75,1427.25,,,634.95,215.3,72.25,563.1,1011.7,663.2,247.4,818.6,17.3
2023-10-23,149.85,342.8,51.54,355.1,10.95,1408.65,,,617.45,213.17,69.65,552.95,978.5,647.35,238.25,821.3,16.35
2023-10-25,146.05,339.95,51.41,350.9,10.85,1370.05,,,611.05,211.48,69.5,556.2,963.6,637.85,236.7,817.45,16.0
2023-10-26,147.5,335.0,51.83,348.65,10.75,1359.45,,,605.0,208.74,69.85,547.0,940.7,626.55,234.4,828.9,15.9
2023-10-27,150.7,334.95,51.64,358.55,10.9,1380.35,,,606.65,210.57,73.15,561.15,955.75,641.05,238.15,834.9,15.95
2023-10-30,,,,,,,,,,,,,,628.5,239.1,,
2023-10-31,,,,,,,,,,,,,,628.65,239.35,,
2023-11-01,,,,,,,,,,,,,,627.7,236.9,,
2023-11-02,,,,,,,,,,,,,,636.45,244.8,,
2023-11-03,,,,,,,,,,,,,,647.5,244.6,,
2023-11-06,,,,,,,,,,,,,,646.05,249.55,,
2023-11-07,,,,,,,,,,,,,,645.0,249.8,,
2023-11-08,,,,,,,,,,,,,,642.55,254.95,,
2023-11-09,,,,,,,,,,,,,,649.35,248.0,,
2023-11-10,,,,,,,,,,,,,,651.05,251.4,,
2023-11-13,,,,,,,,,,,,,,653.25,257.05,,
2023-11-15,,,,,,,,,,,,,,671.55,259.2,,
2023-11-16,,,,,,,,,,,,,,680.4,262.45,,
2023-11-17,,,,,,,,,,,,,,681.55,262.65,,
2023-11-20,,,,,,,,,,,,,,674.3,260.85,,
2023-11-21,,,,,,,,,,,,,,681.7,262.65,,
2023-11-22,,,,,,,,,,,,,,681.2,262.1,,
2023-11-23,,,,,,,,,,,,,,679.95,260.75,,
2023-11-24,,,,,,,,,,,,,,673.7,258.15,,
2023-11-28,,,,,,,,,,,,,,697.5,270.8,,
2023-11-29,,,,,,,,,,,,,,712.35,273.4,,
2023-11-30,,,,,,,,,,,,,,706.4,267.9,,
2023-12-01,,,,,,,,,,,,,,705.45,276.0,,
2023-12-04,,,,,,,,,,,,,,705.6,281.55,,
2023-12-05,,,,,,,,,,,,,,708.95,281.5,,
2023-12-06,,,,,,,,,,,,,,722.45,294.15,,
2023-12-07,,,,,,,,,,,,,,721.95,325.8,,
2023-12-08,,,,,,,,,,,,,,714.55,323.55,,
2023-12-11,,,,,,,,,,,,,,720.8,333.65,,
2023-12-12,,,,,,,,,,,,,,715.4,330.8,,
2023-12-13,,,,,,,,,,,,,,720.3,338.15,,
2023-12-14,,,,,,,,,,,,,,719.75,335.4,,
2023-12-15,,,,,,,,,,,,,,732.4,333.2,,
2023-12-18,,,,,,,,,,,,,,730.8,337.05,,
2023-12-19,,,,,,,,,,,,,,728.95,335.9,,
2023-12-20,,,,,,,,,,,,,,705.25,320.15,,
2023-12-21,,,,,,,,,,,,,,708.85,328.55,,
2023-12-22,,,,,,,,,,,,,,724.7,326.65,,
2023-12-26,,,,,,,,,,,,,,719.55,325.4,,
2023-12-27,,,,,,,,,,,,,,740.9,324.85,,
2023-12-28,,,,,,,,,,,,,,753.9,329.8,,
2023-12-29,,,,,,,,,,,,,,779.95,332.15,,
2024-01-01,,,,,,,,,,,,,,790.6,330.3,,
2024-01-02,,,,,,,,,,,,,,784.4,329.85,,
2024-01-03,,,,,,,,,,,,,,781.45,326.7,,
2024-01-04,,,,,,,,,,,,,,795.75,337.85,,
2024-01-05,,,,,,,,,,,,,,790.95,340.75,,
2024-01-08,,,,,,,,,,,,,,789.1,338.95,,
2024-01-09,,,,,,,,,,,,,,799.8,340.2,,
2024-01-10,,,,,,,,,,,,,,808.45,346.45,,
2024-01-11,,,,,,,,,,,,,,815.65,357.3,,
2024-01-12,,,,,,,,,,,,,,816.45,357.75,,
2024-01-15,,,,,,,,,,,,,,812.45,358.9,,
2024-01-16,,,,,,,,,,,,,,818.85,353.45,,
2024-01-17,,,,,,,,,,,,,,805.55,348.8,,
2024-01-18,,,,,,,,,,,,,,819.05,345.55,,
2024-01-19,,,,,,,,,,,,,,823.55,348.65,,
2024-01-23,,,,,,,,,,,,,,800.45,346.2,,
2024-01-24,,,,,,,,,,,,,,810.9,356.95,,
2024-01-25,,,,,,,,,,,,,,811.85,365.1,,
2024-01-29,,,,,,,,,,,,,,841.0,381.9,,
