date,segment,stock_name,quantity,avg_price,investment,current_price,current_value
2022-08-03,EQ,BPCL,43,457.0,19651.0,333.9,14357.699999999999
2022-08-04,EQ,BPCL,43,457.0,19651.0,333.95,14359.85
2022-08-05,EQ,BPCL,43,457.0,19651.0,336.4,14465.199999999999
2022-08-06,EQ,BPCL,43,457.0,19651.0,,
2022-08-07,EQ,BPCL,43,457.0,19651.0,,
2022-08-08,EQ,BPCL,43,457.0,19651.0,325.65,14002.949999999999
2022-08-09,EQ,BPCL,43,457.0,19651.0,,
2021-02-09,EQ,GOLDBEES,2,41.82,83.64,41.85,83.7
2021-02-10,EQ,GOLDBEES,2,41.82,83.64,41.76,83.52
2021-02-11,EQ,GOLDBEES,2,41.82,83.64,41.76,83.52
2021-02-12,EQ,GOLDBEES,2,41.82,83.64,41.2,82.4
2021-02-13,EQ,GOLDBEES,2,41.82,83.64,,
2021-02-14,EQ,GOLDBEES,2,41.82,83.64,,
2021-02-15,EQ,GOLDBEES,2,41.82,83.64,41.19,82.38
2021-02-16,EQ,GOLDBEES,2,41.82,83.64,41.35,82.7
2021-02-17,EQ,GOLDBEES,2,41.82,83.64,40.52,81.04
2021-02-18,EQ,GOLDBEES,2,41.82,83.64,40.47,80.94
2021-02-19,EQ,GOLDBEES,2,41.82,83.64,40.1,80.2
2021-02-20,EQ,GOLDBEES,2,41.82,83.64,,
2021-02-21,EQ,GOLDBEES,2,41.82,83.64,,
2021-02-22,EQ,GOLDBEES,2,41.82,83.64,40.43,80.86
2021-02-23,EQ,GOLDBEES,2,41.82,83.64,40.67,81.34
2021-02-24,EQ,GOLDBEES,2,41.82,83.64,40.62,81.24
2021-02-25,EQ,GOLDBEES,2,41.82,83.64,40.33,80.66
2021-02-26,EQ,GOLDBEES,2,41.82,83.64,40.25,80.5
2021-02-27,EQ,GOLDBEES,2,41.82,83.64,,
2021-02-28,EQ,GOLDBEES,2,41.82,83.64,,
2021-03-01,EQ,GOLDBEES,2,41.82,83.64,39.96,79.92
2021-03-02,EQ,GOLDBEES,2,41.82,83.64,39.52,79.04
2021-03-03,EQ,GOLDBEES,2,41.82,83.64,39.33,78.66
2021-03-04,EQ,GOLDBEES,2,41.82,83.64,38.93,77.86
2021-03-05,EQ,GOLDBEES,2,41.82,83.64,38.67,77.34
2021-03-06,EQ,GOLDBEES,2,41.82,83.64,,
2021-03-07,EQ,GOLDBEES,2,41.82,83.64,,
2021-03-08,EQ,GOLDBEES,2,41.82,83.64,38.7,77.4
2021-03-09,EQ,GOLDBEES,2,41.82,83.64,38.85,77.7
2021-03-10,EQ,GOLDBEES,2,41.82,83.64,38.95,77.9
2021-03-11,EQ,GOLDBEES,2,41.82,83.64,,
2021-03-12,EQ,GOLDBEES,2,41.82,83.64,38.63,77.26
2021-03-13,EQ,GOLDBEES,2,41.82,83.64,,
2021-03-14,EQ,GOLDBEES,2,41.82,83.64,,
2021-03-15,EQ,GOLDBEES,2,41.82,83.64,39.06,78.12
2021-03-16,EQ,GOLDBEES,2,41.82,83.64,39.03,78.06
2021-03-17,EQ,GOLDBEES,2,41.82,83.64,39.14,78.28
2021-03-18,EQ,GOLDBEES,2,41.82,83.64,39.17,78.34
2021-03-19,EQ,GOLDBEES,2,41.82,83.64,39.23,78.46
2021-03-20,EQ,GOLDBEES,2,41.82,83.64,,
2021-03-21,EQ,GOLDBEES,2,41.82,83.64,,
2021-03-22,EQ,GOLDBEES,2,41.82,83.64,38.85,77.7
2021-03-23,EQ,GOLDBEES,2,41.82,83.64,38.92,77.84
2021-03-24,EQ,GOLDBEES,2,41.82,83.64,38.88,77.76
2021-03-25,EQ,GOLDBEES,2,41.82,83.64,38.89,77.78
2021-03-26,EQ,GOLDBEES,2,41.82,83.64,38.79,77.58
2021-03-27,EQ,GOLDBEES,2,41.82,83.64,,
2021-03-28,EQ,GOLDBEES,2,41.82,83.64,,
2021-03-29,EQ,GOLDBEES,2,41.82,83.64,,
2021-03-30,EQ,GOLDBEES,2,41.82,83.64,38.38,76.76
2021-03-31,EQ,GOLDBEES,2,41.82,83.64,38.17,76.34
2021-04-01,EQ,GOLDBEES,2,41.82,83.64,39.1,78.2
2021-04-02,EQ,GOLDBEES,2,41.82,83.64,,
2021-04-03,EQ,GOLDBEES,2,41.82,83.64,,
2021-04-04,EQ,GOLDBEES,2,41.82,83.64,,
2021-04-05,EQ,GOLDBEES,2,41.82,83.64,39.33,78.66
2021-04-06,EQ,GOLDBEES,2,41.82,83.64,39.49,78.98
2021-04-07,EQ,GOLDBEES,2,41.82,83.64,40.11,80.22
2021-04-08,EQ,GOLDBEES,2,41.82,83.64,40.28,80.56
2021-04-09,EQ,GOLDBEES,2,41.82,83.64,40.45,80.9
2021-04-10,EQ,GOLDBEES,2,41.82,83.64,,
2021-04-11,EQ,GOLDBEES,2,41.82,83.64,,
2021-04-12,EQ,GOLDBEES,2,41.82,83.64,40.49,80.98
2021-04-13,EQ,GOLDBEES,2,41.82,83.64,40.51,81.02
2021-04-14,EQ,GOLDBEES,2,41.82,83.64,,
2021-04-15,EQ,GOLDBEES,2,41.82,83.64,40.72,81.44
2021-04-16,EQ,GOLDBEES,2,41.82,83.64,40.83,81.66
2021-04-17,EQ,GOLDBEES,2,41.82,83.64,,
2021-04-18,EQ,GOLDBEES,2,41.82,83.64,,
2021-04-19,EQ,GOLDBEES,2,41.82,83.64,41.53,83.06
2021-04-20,EQ,GOLDBEES,2,41.82,83.64,41.1,82.2
2021-04-21,EQ,GOLDBEES,2,41.82,83.64,,
2021-04-22,EQ,GOLDBEES,2,41.82,83.64,41.48,82.96
2021-04-23,EQ,GOLDBEES,2,41.82,83.64,41.52,83.04
2021-04-24,EQ,GOLDBEES,2,41.82,83.64,,
2021-04-25,EQ,GOLDBEES,2,41.82,83.64,,
2021-04-26,EQ,GOLDBEES,2,41.82,83.64,41.23,82.46
2021-04-27,EQ,GOLDBEES,2,41.82,83.64,41.08,82.16
2021-04-28,EQ,GOLDBEES,2,41.82,83.64,40.64,81.28
2021-04-29,EQ,GOLDBEES,2,41.82,83.64,40.72,81.44
2021-04-30,EQ,GOLDBEES,2,41.82,83.64,40.59,81.18
2021-05-01,EQ,GOLDBEES,2,41.82,83.64,,
2021-05-02,EQ,GOLDBEES,2,41.82,83.64,,
2021-05-03,EQ,GOLDBEES,2,41.82,83.64,40.69,81.38
2021-05-04,EQ,GOLDBEES,2,41.82,83.64,40.75,81.5
2021-05-05,EQ,GOLDBEES,2,41.82,83.64,40.53,81.06
2021-05-06,EQ,GOLDBEES,2,41.82,83.64,40.82,81.64
2021-05-07,EQ,GOLDBEES,2,41.82,83.64,41.24,82.48
2021-05-08,EQ,GOLDBEES,2,41.82,83.64,,
2021-05-09,EQ,GOLDBEES,2,41.82,83.64,,
2021-05-10,EQ,GOLDBEES,2,41.82,83.64,41.46,82.92
2021-05-11,EQ,GOLDBEES,2,41.82,83.64,41.4,82.8
2021-05-12,EQ,GOLDBEES,2,41.82,83.64,41.39,82.78
2021-05-13,EQ,GOLDBEES,2,41.82,83.64,,
2021-05-14,EQ,GOLDBEES,2,41.82,83.64,41.49,82.98
2021-05-15,EQ,GOLDBEES,2,41.82,83.64,,
2021-05-16,EQ,GOLDBEES,2,41.82,83.64,,
2021-05-17,EQ,GOLDBEES,2,41.82,83.64,41.83,83.66
2021-05-18,EQ,GOLDBEES,2,41.82,83.64,42.09,84.18
2021-05-19,EQ,GOLDBEES,2,41.82,83.64,41.94,83.88
2021-05-20,EQ,GOLDBEES,2,41.82,83.64,42.13,84.26
2021-05-21,EQ,GOLDBEES,2,41.82,83.64,42.17,84.34
2021-05-22,EQ,GOLDBEES,2,41.82,83.64,,
2021-05-23,EQ,GOLDBEES,2,41.82,83.64,,
2021-05-24,EQ,GOLDBEES,2,41.82,83.64,42.2,84.4
2021-05-25,EQ,GOLDBEES,2,41.82,83.64,42.12,84.24
2021-05-26,EQ,GOLDBEES,2,41.82,83.64,42.64,85.28
2021-05-27,EQ,GOLDBEES,2,41.82,83.64,42.39,84.78
2021-05-28,EQ,GOLDBEES,2,41.82,83.64,42.22,84.44
2021-05-29,EQ,GOLDBEES,2,41.82,83.64,,
2021-05-30,EQ,GOLDBEES,2,41.82,83.64,,
2021-05-31,EQ,GOLDBEES,2,41.82,83.64,42.59,85.18
2021-06-01,EQ,GOLDBEES,2,41.82,83.64,42.83,85.66
2021-06-02,EQ,GOLDBEES,2,41.82,83.64,42.57,85.14
2021-06-03,EQ,GOLDBEES,2,41.82,83.64,42.51,85.02
2021-03-04,EQ,HERANBA,23,627.0,14421.0,,
2021-03-05,EQ,HERANBA,11,627.0,6897.0,812.6,8938.6
2021-03-06,EQ,HERANBA,11,627.0,6897.0,,
2021-03-07,EQ,HERANBA,11,627.0,6897.0,,
2021-03-08,EQ,HERANBA,11,627.0,6897.0,749.5,8244.5
2020-07-29,EQ,IDEA,20,8.2,164.0,8.25,165.0
2020-07-30,EQ,IDEA,70,8.02,561.5,8.0,560.0
2020-07-31,EQ,IDEA,70,8.02,561.5,8.4,588.0
2020-08-01,EQ,IDEA,70,8.02,561.5,,
2020-08-02,EQ,IDEA,70,8.02,561.5,,
2020-08-03,EQ,IDEA,70,8.02,561.5,8.7,609.0
2020-08-04,EQ,IDEA,70,8.02,561.5,8.65,605.5
2020-08-05,EQ,IDEA,70,8.02,561.5,8.3,581.0
2020-08-06,EQ,IDEA,70,8.02,561.5,8.25,577.5
2020-08-07,EQ,IDEA,70,8.02,561.5,8.85,619.5
2020-08-08,EQ,IDEA,70,8.02,561.5,,
2020-08-09,EQ,IDEA,70,8.02,561.5,,
2020-08-10,EQ,IDEA,70,8.02,561.5,9.1,637.0
2020-08-11,EQ,IDEA,70,8.02,561.5,8.7,609.0
2020-08-12,EQ,IDEA,70,8.02,561.5,8.85,619.5
2020-08-13,EQ,IDEA,70,8.02,561.5,9.05,633.5
2020-08-14,EQ,IDEA,70,8.02,561.5,8.95,626.5
2020-08-15,EQ,IDEA,70,8.02,561.5,,
2020-08-16,EQ,IDEA,70,8.02,561.5,,
2020-08-17,EQ,IDEA,70,8.02,561.5,8.95,626.5
2020-08-18,EQ,IDEA,70,8.02,561.5,8.85,619.5
2020-08-19,EQ,IDEA,70,8.02,561.5,8.7,609.0
2020-08-20,EQ,IDEA,70,8.02,561.5,8.5,595.0
2020-08-21,EQ,IDEA,70,8.02,561.5,8.5,595.0
2020-08-22,EQ,IDEA,70,8.02,561.5,,
2020-08-23,EQ,IDEA,70,8.02,561.5,,
2020-08-24,EQ,IDEA,70,8.02,561.5,9.1,637.0
2020-08-25,EQ,IDEA,70,8.02,561.5,9.0,630.0
2020-08-26,EQ,IDEA,70,8.02,561.5,8.9,623.0
2020-08-27,EQ,IDEA,70,8.02,561.5,8.85,619.5
2020-08-28,EQ,IDEA,70,8.02,561.5,10.1,707.0
2020-08-29,EQ,IDEA,70,8.02,561.5,,
2020-08-30,EQ,IDEA,70,8.02,561.5,,
2020-08-31,EQ,IDEA,70,8.02,561.5,10.2,714.0
2020-09-01,EQ,IDEA,70,8.02,561.5,8.85,619.5
2020-09-02,EQ,IDEA,70,8.02,561.5,9.9,693.0
2020-09-03,EQ,IDEA,70,8.02,561.5,12.55,878.5
2020-09-04,EQ,IDEA,70,8.02,561.5,12.05,843.5
2020-09-05,EQ,IDEA,70,8.02,561.5,,
2020-09-06,EQ,IDEA,70,8.02,561.5,,
2020-09-07,EQ,IDEA,70,8.02,561.5,12.3,861.0
2020-09-08,EQ,IDEA,70,8.02,561.5,11.3,791.0
2020-09-09,EQ,IDEA,70,8.02,561.5,11.1,777.0
2020-09-10,EQ,IDEA,70,8.02,561.5,11.4,798.0
2020-09-11,EQ,IDEA,70,8.02,561.5,11.15,780.5
2020-09-12,EQ,IDEA,70,8.02,561.5,,
2020-09-13,EQ,IDEA,70,8.02,561.5,,
2020-09-14,EQ,IDEA,70,8.02,561.5,11.55,808.5
2020-09-15,EQ,IDEA,70,8.02,561.5,11.75,822.5
2020-09-16,EQ,IDEA,70,8.02,561.5,11.5,805.0
2020-09-17,EQ,IDEA,70,8.02,561.5,11.25,787.5
2020-09-18,EQ,IDEA,70,8.02,561.5,11.25,787.5
2020-09-19,EQ,IDEA,70,8.02,561.5,,
2020-09-20,EQ,IDEA,70,8.02,561.5,,
2020-09-21,EQ,IDEA,70,8.02,561.5,10.4,728.0
2020-09-22,EQ,IDEA,70,8.02,561.5,10.25,717.5
2020-09-23,EQ,IDEA,70,8.02,561.5,9.2,644.0
2020-09-24,EQ,IDEA,70,8.02,561.5,9.1,637.0
2020-09-25,EQ,IDEA,70,8.02,561.5,10.3,721.0
2020-09-26,EQ,IDEA,70,8.02,561.5,,
2020-09-27,EQ,IDEA,70,8.02,561.5,,
2020-09-28,EQ,IDEA,70,8.02,561.5,10.35,724.5
2020-09-29,EQ,IDEA,70,8.02,561.5,9.8,686.0
2020-09-30,EQ,IDEA,70,8.02,561.5,9.55,668.5
2020-10-01,EQ,IDEA,70,8.02,561.5,9.25,647.5
2020-10-02,EQ,IDEA,70,8.02,561.5,,
2020-10-03,EQ,IDEA,70,8.02,561.5,,
2020-10-04,EQ,IDEA,70,8.02,561.5,,
2020-10-05,EQ,IDEA,70,8.02,561.5,9.0,630.0
2020-10-06,EQ,IDEA,70,8.02,561.5,8.8,616.0
2020-10-07,EQ,IDEA,70,8.02,561.5,8.55,598.5
2020-10-08,EQ,IDEA,70,8.02,561.5,8.95,626.5
2020-10-09,EQ,IDEA,70,8.02,561.5,8.9,623.0
2020-10-10,EQ,IDEA,70,8.02,561.5,,
2020-10-11,EQ,IDEA,70,8.02,561.5,,
2020-10-12,EQ,IDEA,70,8.02,561.5,8.7,609.0
2020-10-13,EQ,IDEA,70,8.02,561.5,8.55,598.5
2020-10-14,EQ,IDEA,70,8.02,561.5,8.4,588.0
2020-10-15,EQ,IDEA,70,8.02,561.5,8.0,560.0
2020-10-16,EQ,IDEA,70,8.02,561.5,8.05,563.5
2020-10-17,EQ,IDEA,70,8.02,561.5,,
2020-10-18,EQ,IDEA,70,8.02,561.5,,
2020-10-19,EQ,IDEA,70,8.02,561.5,7.95,556.5
2020-10-20,EQ,IDEA,70,8.02,561.5,8.7,609.0
2020-10-21,EQ,IDEA,70,8.02,561.5,8.6,602.0
2020-10-22,EQ,IDEA,70,8.02,561.5,8.9,623.0
2020-10-23,EQ,IDEA,70,8.02,561.5,9.05,633.5
2020-10-24,EQ,IDEA,70,8.02,561.5,,
2020-10-25,EQ,IDEA,70,8.02,561.5,,
2020-10-26,EQ,IDEA,70,8.02,561.5,8.9,623.0
2020-10-27,EQ,IDEA,70,8.02,561.5,8.7,609.0
2020-10-28,EQ,IDEA,70,8.02,561.5,8.7,609.0
2020-10-29,EQ,IDEA,70,8.02,561.5,8.35,584.5
2020-10-30,EQ,IDEA,70,8.02,561.5,8.75,612.5
2020-10-31,EQ,IDEA,70,8.02,561.5,,
2020-11-01,EQ,IDEA,70,8.02,561.5,,
2020-11-02,EQ,IDEA,70,8.02,561.5,8.75,612.5
2020-11-03,EQ,IDEA,70,8.02,561.5,8.55,598.5
2020-11-04,EQ,IDEA,70,8.02,561.5,8.4,588.0
2020-11-05,EQ,IDEA,70,8.02,561.5,8.5,595.0
2020-11-06,EQ,IDEA,70,8.02,561.5,8.6,602.0
2020-11-07,EQ,IDEA,70,8.02,561.5,,
2020-11-08,EQ,IDEA,70,8.02,561.5,,
2020-11-09,EQ,IDEA,70,8.02,561.5,8.7,609.0
2020-11-10,EQ,IDEA,70,8.02,561.5,8.55,598.5
2020-11-11,EQ,IDEA,70,8.02,561.5,8.45,591.5
2020-11-12,EQ,IDEA,70,8.02,561.5,8.5,595.0
2020-11-13,EQ,IDEA,70,8.02,561.5,8.7,609.0
2020-11-14,EQ,IDEA,70,8.02,561.5,9.1,637.0
2020-11-15,EQ,IDEA,70,8.02,561.5,,
2020-11-16,EQ,IDEA,70,8.02,561.5,,
2020-11-17,EQ,IDEA,70,8.02,561.5,9.3,651.0
2020-11-18,EQ,IDEA,70,8.02,561.5,9.2,644.0
2020-11-19,EQ,IDEA,70,8.02,561.5,9.25,647.5
2020-11-20,EQ,IDEA,70,8.02,561.5,10.05,703.5
2020-11-21,EQ,IDEA,70,8.02,561.5,,
2020-11-22,EQ,IDEA,70,8.02,561.5,,
2020-11-23,EQ,IDEA,70,8.02,561.5,10.4,728.0
2020-11-24,EQ,IDEA,70,8.02,561.5,10.25,717.5
2020-11-25,EQ,IDEA,70,8.02,561.5,9.7,679.0
2020-11-26,EQ,IDEA,70,8.02,561.5,9.95,696.5
2020-11-27,EQ,IDEA,70,8.02,561.5,9.8,686.0
2020-11-28,EQ,IDEA,70,8.02,561.5,,
2020-11-29,EQ,IDEA,70,8.02,561.5,,
2020-11-30,EQ,IDEA,70,8.02,561.5,,
2020-12-01,EQ,IDEA,70,8.02,561.5,10.0,700.0
2020-12-02,EQ,IDEA,70,8.02,561.5,9.9,693.0
2020-12-03,EQ,IDEA,70,8.02,561.5,9.95,696.5
2020-12-04,EQ,IDEA,70,8.02,561.5,9.75,682.5
2020-12-05,EQ,IDEA,70,8.02,561.5,,
2020-12-06,EQ,IDEA,70,8.02,561.5,,
2020-12-07,EQ,IDEA,70,8.02,561.5,9.6,672.0
2020-12-08,EQ,IDEA,70,8.02,561.5,9.55,668.5
2020-12-09,EQ,IDEA,70,8.02,561.5,9.85,689.5
2020-12-10,EQ,IDEA,70,8.02,561.5,9.85,689.5
2020-12-11,EQ,IDEA,70,8.02,561.5,10.1,707.0
2020-12-12,EQ,IDEA,70,8.02,561.5,,
2020-12-13,EQ,IDEA,70,8.02,561.5,,
2020-12-14,EQ,IDEA,70,8.02,561.5,10.05,703.5
2020-12-15,EQ,IDEA,70,8.02,561.5,9.9,693.0
2020-12-16,EQ,IDEA,70,8.02,561.5,10.0,700.0
2020-12-17,EQ,IDEA,70,8.02,561.5,9.95,696.5
2020-12-18,EQ,IDEA,70,8.02,561.5,9.85,689.5
2020-12-19,EQ,IDEA,70,8.02,561.5,,
2020-12-20,EQ,IDEA,70,8.02,561.5,,
2020-12-21,EQ,IDEA,70,8.02,561.5,9.2,644.0
2020-12-22,EQ,IDEA,70,8.02,561.5,9.5,665.0
2020-12-23,EQ,IDEA,70,8.02,561.5,10.55,738.5
2020-12-24,EQ,IDEA,70,8.02,561.5,10.1,707.0
2020-12-25,EQ,IDEA,70,8.02,561.5,,
2020-12-26,EQ,IDEA,70,8.02,561.5,,
2020-12-27,EQ,IDEA,70,8.02,561.5,,
2020-12-28,EQ,IDEA,70,8.02,561.5,10.4,728.0
2020-12-29,EQ,IDEA,70,8.02,561.5,10.3,721.0
2020-12-30,EQ,IDEA,70,8.02,561.5,10.2,714.0
2020-12-31,EQ,IDEA,70,8.02,561.5,10.65,745.5
2021-01-01,EQ,IDEA,70,8.02,561.5,11.2,784.0
2021-01-02,EQ,IDEA,70,8.02,561.5,,
2021-01-03,EQ,IDEA,70,8.02,561.5,,
2021-01-04,EQ,IDEA,70,8.02,561.5,11.9,833.0
2021-01-05,EQ,IDEA,70,8.02,561.5,11.9,833.0
2021-01-06,EQ,IDEA,70,8.02,561.5,11.85,829.5
2021-01-07,EQ,IDEA,70,8.02,561.5,11.95,836.5
2021-01-08,EQ,IDEA,70,8.02,561.5,11.75,822.5
2021-01-09,EQ,IDEA,70,8.02,561.5,,
2021-01-10,EQ,IDEA,70,8.02,561.5,,
2021-01-11,EQ,IDEA,70,8.02,561.5,11.5,805.0
2021-01-12,EQ,IDEA,70,8.02,561.5,12.1,847.0
2021-01-13,EQ,IDEA,70,8.02,561.5,12.25,857.5
2021-01-14,EQ,IDEA,70,8.02,561.5,12.3,861.0
2021-01-15,EQ,IDEA,70,8.02,561.5,13.65,955.5
2021-01-16,EQ,IDEA,70,8.02,561.5,,
2021-01-17,EQ,IDEA,70,8.02,561.5,,
2021-01-18,EQ,IDEA,70,8.02,561.5,13.0,910.0
2021-01-19,EQ,IDEA,70,8.02,561.5,13.3,931.0
2021-01-20,EQ,IDEA,70,8.02,561.5,13.35,934.5
2021-01-21,EQ,IDEA,70,8.02,561.5,12.9,903.0
2021-01-22,EQ,IDEA,70,8.02,561.5,12.7,889.0
2021-01-23,EQ,IDEA,70,8.02,561.5,,
2021-01-24,EQ,IDEA,70,8.02,561.5,,
2021-01-25,EQ,IDEA,70,8.02,561.5,11.75,822.5
2021-01-26,EQ,IDEA,70,8.02,561.5,,
2021-01-27,EQ,IDEA,70,8.02,561.5,11.6,812.0
2021-01-28,EQ,IDEA,70,8.02,561.5,11.75,822.5
2021-01-29,EQ,IDEA,70,8.02,561.5,11.2,784.0
2021-01-30,EQ,IDEA,70,8.02,561.5,,
2021-01-31,EQ,IDEA,70,8.02,561.5,,
2021-02-01,EQ,IDEA,70,8.02,561.5,11.7,819.0
2021-02-02,EQ,IDEA,70,8.02,561.5,11.85,829.5
2021-02-03,EQ,IDEA,70,8.02,561.5,12.25,857.5
2021-02-04,EQ,IDEA,70,8.02,561.5,12.15,850.5
2021-02-05,EQ,IDEA,70,8.02,561.5,12.0,840.0
2021-02-06,EQ,IDEA,70,8.02,561.5,,
2021-02-07,EQ,IDEA,70,8.02,561.5,,
2021-02-08,EQ,IDEA,70,8.02,561.5,11.7,819.0
2021-02-09,EQ,IDEA,70,8.02,561.5,11.95,836.5
2021-02-10,EQ,IDEA,70,8.02,561.5,11.9,833.0
2021-02-11,EQ,IDEA,70,8.02,561.5,12.9,903.0
2021-02-12,EQ,IDEA,70,8.02,561.5,12.5,875.0
2021-02-13,EQ,IDEA,70,8.02,561.5,,
2021-02-14,EQ,IDEA,70,8.02,561.5,,
2021-02-15,EQ,IDEA,70,8.02,561.5,12.1,847.0
2021-02-16,EQ,IDEA,70,8.02,561.5,11.75,822.5
2021-02-17,EQ,IDEA,70,8.02,561.5,11.9,833.0
2021-02-18,EQ,IDEA,70,8.02,561.5,11.55,808.5
2021-02-19,EQ,IDEA,70,8.02,561.5,10.9,763.0
2021-02-20,EQ,IDEA,70,8.02,561.5,,
2021-02-21,EQ,IDEA,70,8.02,561.5,,
2021-02-22,EQ,IDEA,70,8.02,561.5,10.75,752.5
2021-02-23,EQ,IDEA,70,8.02,561.5,11.0,770.0
2021-02-24,EQ,IDEA,70,8.02,561.5,11.45,801.5
2021-02-25,EQ,IDEA,70,8.02,561.5,11.65,815.5
2021-02-26,EQ,IDEA,70,8.02,561.5,11.3,791.0
2021-02-27,EQ,IDEA,70,8.02,561.5,,
2021-02-28,EQ,IDEA,70,8.02,561.5,,
2021-03-01,EQ,IDEA,70,8.02,561.5,11.05,773.5
2021-03-02,EQ,IDEA,70,8.02,561.5,11.35,794.5
2021-03-03,EQ,IDEA,70,8.02,561.5,11.15,780.5
2021-03-04,EQ,IDEA,70,8.02,561.5,11.0,770.0
2021-03-05,EQ,IDEA,70,8.02,561.5,10.55,738.5
2021-03-06,EQ,IDEA,70,8.02,561.5,,
2021-03-07,EQ,IDEA,70,8.02,561.5,,
2021-03-08,EQ,IDEA,70,8.02,561.5,10.5,735.0
2021-03-09,EQ,IDEA,70,8.02,561.5,10.1,707.0
2021-03-10,EQ,IDEA,70,8.02,561.5,10.3,721.0
2021-03-11,EQ,IDEA,70,8.02,561.5,,
2021-03-12,EQ,IDEA,70,8.02,561.5,10.2,714.0
2021-03-13,EQ,IDEA,70,8.02,561.5,,
2021-03-14,EQ,IDEA,70,8.02,561.5,,
2021-03-15,EQ,IDEA,70,8.02,561.5,10.05,703.5
2021-03-16,EQ,IDEA,70,8.02,561.5,10.15,710.5
2021-03-17,EQ,IDEA,70,8.02,561.5,9.85,689.5
2021-03-18,EQ,IDEA,70,8.02,561.5,9.9,693.0
2021-03-19,EQ,IDEA,70,8.02,561.5,9.75,682.5
2021-03-20,EQ,IDEA,70,8.02,561.5,,
2021-03-21,EQ,IDEA,70,8.02,561.5,,
2021-03-22,EQ,IDEA,70,8.02,561.5,10.0,700.0
2021-03-23,EQ,IDEA,70,8.02,561.5,10.1,707.0
2021-03-24,EQ,IDEA,70,8.02,561.5,9.75,682.5
2021-03-25,EQ,IDEA,70,8.02,561.5,8.9,623.0
2021-03-26,EQ,IDEA,70,8.02,561.5,9.1,637.0
2021-03-27,EQ,IDEA,70,8.02,561.5,,
2021-03-28,EQ,IDEA,70,8.02,561.5,,
2021-03-29,EQ,IDEA,70,8.02,561.5,,
2021-03-30,EQ,IDEA,70,8.02,561.5,9.2,644.0
2021-03-31,EQ,IDEA,70,8.02,561.5,9.25,647.5
2021-04-01,EQ,IDEA,70,8.02,561.5,10.0,700.0
2021-04-02,EQ,IDEA,70,8.02,561.5,,
2021-04-03,EQ,IDEA,70,8.02,561.5,,
2021-04-04,EQ,IDEA,70,8.02,561.5,,
2021-04-05,EQ,IDEA,70,8.02,561.5,9.55,668.5
2021-04-06,EQ,IDEA,70,8.02,561.5,9.7,679.0
2021-04-07,EQ,IDEA,70,8.02,561.5,9.75,682.5
2021-04-08,EQ,IDEA,70,8.02,561.5,9.4,658.0
2021-04-09,EQ,IDEA,70,8.02,561.5,9.4,658.0
2021-04-10,EQ,IDEA,70,8.02,561.5,,
2021-04-11,EQ,IDEA,70,8.02,561.5,,
2021-04-12,EQ,IDEA,70,8.02,561.5,8.75,612.5
2021-04-13,EQ,IDEA,70,8.02,561.5,8.95,626.5
2021-04-14,EQ,IDEA,70,8.02,561.5,,
2021-04-15,EQ,IDEA,70,8.02,561.5,8.95,626.5
2021-04-16,EQ,IDEA,70,8.02,561.5,8.85,619.5
2021-04-17,EQ,IDEA,70,8.02,561.5,,
2021-04-18,EQ,IDEA,70,8.02,561.5,,
2021-04-19,EQ,IDEA,70,8.02,561.5,8.45,591.5
2021-04-20,EQ,IDEA,70,8.02,561.5,8.45,591.5
2021-04-21,EQ,IDEA,70,8.02,561.5,,
2021-04-22,EQ,IDEA,70,8.02,561.5,8.45,591.5
2021-04-23,EQ,IDEA,70,8.02,561.5,8.45,591.5
2021-04-24,EQ,IDEA,70,8.02,561.5,,
2021-04-25,EQ,IDEA,70,8.02,561.5,,
2021-04-26,EQ,IDEA,70,8.02,561.5,8.45,591.5
2021-04-27,EQ,IDEA,70,8.02,561.5,8.7,609.0
2021-04-28,EQ,IDEA,70,8.02,561.5,8.65,605.5
2021-04-29,EQ,IDEA,70,8.02,561.5,8.4,588.0
2021-04-30,EQ,IDEA,70,8.02,561.5,8.35,584.5
2021-05-01,EQ,IDEA,70,8.02,561.5,,
2021-05-02,EQ,IDEA,70,8.02,561.5,,
2021-05-03,EQ,IDEA,70,8.02,561.5,8.45,591.5
2021-05-04,EQ,IDEA,70,8.02,561.5,8.25,577.5
2021-05-05,EQ,IDEA,70,8.02,561.5,8.35,584.5
2021-05-06,EQ,IDEA,70,8.02,561.5,8.3,581.0
2021-05-07,EQ,IDEA,70,8.02,561.5,8.3,581.0
2021-05-08,EQ,IDEA,70,8.02,561.5,,
2021-05-09,EQ,IDEA,70,8.02,561.5,,
2021-05-10,EQ,IDEA,70,8.02,561.5,8.2,574.0
2021-05-11,EQ,IDEA,70,8.02,561.5,8.1,567.0
2021-05-12,EQ,IDEA,70,8.02,561.5,8.8,616.0
2021-05-13,EQ,IDEA,70,8.02,561.5,,
2021-05-14,EQ,IDEA,70,8.02,561.5,8.65,605.5
2021-05-15,EQ,IDEA,70,8.02,561.5,,
2021-05-16,EQ,IDEA,70,8.02,561.5,,
2021-05-17,EQ,IDEA,70,8.02,561.5,8.55,598.5
2021-05-18,EQ,IDEA,70,8.02,561.5,8.55,598.5
2021-05-19,EQ,IDEA,70,8.02,561.5,8.45,591.5
2021-05-20,EQ,IDEA,70,8.02,561.5,8.4,588.0
2021-05-21,EQ,IDEA,70,8.02,561.5,8.55,598.5
