date,segment,stock_name,holding_quantity,holding_price_avg,holding_amount
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,TATACHEM,20.0,751.2,15024.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
2021-06-15,EQ,VOLTAS,4.0,1059.0,4236.0
